TRINITY_DN127_c0_g2	TRINITY_DN127_c0_g2_i1.p1	NP_001077080.1	69.0	29	9	0	31	59	18	46	8.85e-09	49.7	NP_001077080.1 cytochrome P450 6ae2 [Bombyx mori]
TRINITY_DN127_c0_g4	TRINITY_DN127_c0_g4_i1.p1	XP_012552063.3	64.4	59	21	0	2	60	213	271	3.87e-24	93.2	XP_012552063.3 LOW QUALITY PROTEIN: cytochrome P450 6B2 [Bombyx mori]
TRINITY_DN127_c0_g5	TRINITY_DN127_c0_g5_i1.p1	NP_001077080.1	54.5	55	25	0	1	55	144	198	1.27e-14	66.2	NP_001077080.1 cytochrome P450 6ae2 [Bombyx mori]
TRINITY_DN12904_c0_g1	TRINITY_DN12904_c0_g1_i1.p1	NP_001104826.1	58.3	60	25	0	1	60	33	92	4.66e-20	81.6	NP_001104826.1 cytochrome P450 Cyp6AU1 [Bombyx mori]
TRINITY_DN13006_c0_g1	TRINITY_DN13006_c0_g1_i1.p1	NP_001103404.1	76.7	60	14	0	1	60	117	176	8.89e-26	97.8	NP_001103404.1 cytochrome P450, family 9, subfamily a, polypeptide 19 [Bombyx mori]
TRINITY_DN1316_c0_g1	TRINITY_DN1316_c0_g1_i25.p2	NP_001266295.1	73.3	60	16	0	1	60	181	240	1.08e-24	94.7	NP_001266295.1 cytochrome P450 9e2-like [Bombyx mori]
TRINITY_DN136_c6_g1	TRINITY_DN136_c6_g1_i10.p1	XP_004928105.1	65.0	60	21	0	1	60	399	458	2.00e-24	94.0	XP_004928105.1 cytochrome P450 CYP12A2 isoform X1 [Bombyx mori]
TRINITY_DN13796_c0_g1	TRINITY_DN13796_c0_g1_i2.p1	XP_012546023.1	43.1	58	33	0	3	60	2	59	6.59e-12	58.5	XP_012546023.1 cytochrome P450 CYP9A21 isoform X2 [Bombyx mori]
TRINITY_DN1457_c0_g2	TRINITY_DN1457_c0_g2_i1.p1	NP_001073135.1	58.6	58	23	1	4	60	386	443	3.76e-18	76.3	NP_001073135.1 cytochrome P450 6AB4 [Bombyx mori]
TRINITY_DN15068_c0_g1	TRINITY_DN15068_c0_g1_i1.p1	NP_001103394.1	73.3	60	16	0	1	60	412	471	2.95e-28	104	NP_001103394.1 cytochrome P450 CYP9A21 [Bombyx mori]
TRINITY_DN159_c0_g1	TRINITY_DN159_c0_g1_i13.p1	XP_004932789.1	51.7	60	29	0	1	60	331	390	1.42e-15	68.9	XP_004932789.1 probable cytochrome P450 303a1 [Bombyx mori]
TRINITY_DN1632_c1_g2	TRINITY_DN1632_c1_g2_i1.p1	NP_001073134.1	47.8	46	24	0	15	60	4	49	3.45e-09	50.8	NP_001073134.1 cytochrome P450 CYP4M9 [Bombyx mori]
TRINITY_DN1691_c0_g4	TRINITY_DN1691_c0_g4_i1.p1	NP_001108456.1	41.8	91	22	1	1	60	255	345	2.37e-14	65.5	NP_001108456.1 cytochrome P450 9G3 [Bombyx mori]
TRINITY_DN169_c0_g1	TRINITY_DN169_c0_g1_i3.p1	NP_001106226.1	66.7	60	20	0	1	60	45	104	1.44e-24	94.4	NP_001106226.1 cytochrome P450 Cyp6b29 [Bombyx mori]
TRINITY_DN17545_c0_g1	TRINITY_DN17545_c0_g1_i1.p1	NP_001266437.1	51.7	58	28	0	3	60	146	203	2.37e-14	65.5	NP_001266437.1 cytochrome P450 4C1-like precursor [Bombyx mori]
TRINITY_DN1767_c0_g1	TRINITY_DN1767_c0_g1_i2.p1	NP_001073135.1	45.0	60	33	0	1	60	1	60	7.37e-13	61.2	NP_001073135.1 cytochrome P450 6AB4 [Bombyx mori]
TRINITY_DN180_c0_g1	TRINITY_DN180_c0_g1_i1.p1	NP_001106226.1	60.8	51	20	0	10	60	11	61	6.79e-15	67.0	NP_001106226.1 cytochrome P450 Cyp6b29 [Bombyx mori]
TRINITY_DN180_c0_g2	TRINITY_DN180_c0_g2_i1.p1	NP_001106226.1	60.4	53	21	0	8	60	1	53	3.24e-14	65.1	NP_001106226.1 cytochrome P450 Cyp6b29 [Bombyx mori]
TRINITY_DN180_c0_g3	TRINITY_DN180_c0_g3_i1.p1	XP_062530519.1	56.9	58	25	0	3	60	195	252	3.89e-18	75.9	XP_062530519.1 cytochrome P450 Cyp6b29 isoform X1 [Bombyx mori]
TRINITY_DN18331_c0_g2	TRINITY_DN18331_c0_g2_i1.p1	NP_001274759.1	83.3	60	10	0	1	60	240	299	2.04e-27	102	NP_001274759.1 probable cytochrome P450 49a1-like [Bombyx mori]
TRINITY_DN1840_c0_g2	TRINITY_DN1840_c0_g2_i12.p2	NP_001108340.1	72.4	58	16	0	1	58	297	354	1.19e-22	89.0	NP_001108340.1 cytochrome P450 CYP332A1 [Bombyx mori]
TRINITY_DN20601_c0_g1	TRINITY_DN20601_c0_g1_i1.p1	NP_001106223.1	50.0	44	22	0	7	50	24	67	4.25e-08	47.8	NP_001106223.1 cytochrome P450 CYP4G25 [Bombyx mori]
TRINITY_DN2213_c0_g1	TRINITY_DN2213_c0_g1_i1.p1	NP_001104006.1	68.2	44	12	1	16	59	11	52	1.38e-12	60.5	NP_001104006.1 cytochrome P450 CYP6AE7 [Bombyx mori]
TRINITY_DN22780_c0_g1	TRINITY_DN22780_c0_g1_i1.p1	NP_001077080.1	71.7	60	17	0	1	60	81	140	1.20e-25	97.4	NP_001077080.1 cytochrome P450 6ae2 [Bombyx mori]
TRINITY_DN257_c3_g1	TRINITY_DN257_c3_g1_i1.p1	NP_001296520.1	65.0	60	18	1	1	60	1	57	4.07e-16	70.5	NP_001296520.1 cytochrome P450 [Bombyx mori]
TRINITY_DN25915_c0_g1	TRINITY_DN25915_c0_g1_i1.p1	NP_001266427.1	53.3	60	28	0	1	60	2	61	1.60e-16	71.6	NP_001266427.1 cytochrome P450 6B7-like [Bombyx mori]
TRINITY_DN26550_c0_g2	TRINITY_DN26550_c0_g2_i1.p1	XP_062532235.1	60.3	58	23	0	3	60	351	408	6.36e-17	72.8	XP_062532235.1 uncharacterized protein LOC101744633 [Bombyx mori]
TRINITY_DN2768_c0_g1	TRINITY_DN2768_c0_g1_i2.p1	XP_037874444.1	63.3	60	21	1	1	60	54	112	3.36e-23	90.5	XP_037874444.1 cytochrome P450 6k1 isoform X2 [Bombyx mori]
TRINITY_DN276_c0_g1	TRINITY_DN276_c0_g1_i2.p2	XP_004927968.1	58.3	60	25	0	1	60	361	420	8.00e-22	86.7	XP_004927968.1 cytochrome P450 CYP12A2 isoform X1 [Bombyx mori]
TRINITY_DN276_c0_g2	TRINITY_DN276_c0_g2_i1.p1	XP_004927968.1	45.6	57	29	2	5	60	9	64	4.72e-09	50.4	XP_004927968.1 cytochrome P450 CYP12A2 isoform X1 [Bombyx mori]
TRINITY_DN28597_c0_g1	TRINITY_DN28597_c0_g1_i1.p1	XP_012552063.3	68.3	60	19	0	1	60	429	488	1.87e-23	91.3	XP_012552063.3 LOW QUALITY PROTEIN: cytochrome P450 6B2 [Bombyx mori]
TRINITY_DN30482_c0_g1	TRINITY_DN30482_c0_g1_i1.p1	XP_037869524.1	65.0	60	21	0	1	60	195	254	1.36e-20	82.8	XP_037869524.1 farnesoate epoxidase isoform X1 [Bombyx mori]
TRINITY_DN30540_c0_g1	TRINITY_DN30540_c0_g1_i1.p1	NP_001106220.1	57.6	59	25	0	1	59	146	204	8.51e-17	72.4	NP_001106220.1 cytochrome P450 Cyp305B1 precursor [Bombyx mori]
TRINITY_DN3078_c0_g2	TRINITY_DN3078_c0_g2_i1.p1	NP_001106222.1	78.3	60	13	0	1	60	1	60	5.41e-32	115	NP_001106222.1 cytochrome P450 monooxygenase [Bombyx mori]
TRINITY_DN32616_c0_g1	TRINITY_DN32616_c0_g1_i1.p1	NP_001095934.1	71.2	59	17	0	2	60	104	162	2.58e-23	90.9	NP_001095934.1 cytochrome P450 CYP9A22 precursor [Bombyx mori]
TRINITY_DN352_c0_g1	TRINITY_DN352_c0_g1_i16.p2	XP_004932127.1	88.3	60	7	0	1	60	196	255	3.66e-31	110	XP_004932127.1 tRNA N(3)-methylcytidine methyltransferase METTL2 isoform X2 [Bombyx mori]
TRINITY_DN3637_c1_g1	TRINITY_DN3637_c1_g1_i7.p1	XP_037874338.1	55.6	54	24	0	7	60	106	159	4.42e-14	64.7	XP_037874338.1 cytochrome P450 4C1 isoform X1 [Bombyx mori]
TRINITY_DN3691_c0_g1	TRINITY_DN3691_c0_g1_i15.p1	XP_012544920.1	50.8	59	29	0	1	59	1	59	1.42e-15	68.9	XP_012544920.1 cytochrome P450 4C1 [Bombyx mori]
TRINITY_DN37811_c0_g1	TRINITY_DN37811_c0_g1_i1.p1	NP_001274763.1	59.3	59	24	0	1	59	107	165	3.73e-18	76.3	NP_001274763.1 cytochrome P450 4c21-like [Bombyx mori]
TRINITY_DN3806_c0_g2	TRINITY_DN3806_c0_g2_i12.p1	NP_001077079.1	68.3	60	19	0	1	60	343	402	1.11e-24	94.7	NP_001077079.1 cytochrome P450 9a20 [Bombyx mori]
TRINITY_DN3972_c1_g1	TRINITY_DN3972_c1_g1_i2.p1	NP_001266437.1	55.0	60	27	0	1	60	56	115	9.82e-21	83.6	NP_001266437.1 cytochrome P450 4C1-like precursor [Bombyx mori]
TRINITY_DN414_c0_g1	TRINITY_DN414_c0_g1_i2.p1	NP_001073135.1	55.0	60	27	0	1	60	1	60	2.75e-18	76.6	NP_001073135.1 cytochrome P450 6AB4 [Bombyx mori]
TRINITY_DN414_c0_g2	TRINITY_DN414_c0_g2_i1.p1	NP_001073135.1	45.0	60	33	0	1	60	1	60	4.97e-15	67.4	NP_001073135.1 cytochrome P450 6AB4 [Bombyx mori]
TRINITY_DN41557_c0_g1	TRINITY_DN41557_c0_g1_i1.p1	XP_021208861.2	66.1	56	18	1	5	60	1	55	1.08e-18	77.8	XP_021208861.2 probable cytochrome P450 301a1, mitochondrial [Bombyx mori]
TRINITY_DN420_c0_g1	TRINITY_DN420_c0_g1_i3.p1	NP_001095934.1	75.0	60	15	0	1	60	101	160	6.48e-26	98.2	NP_001095934.1 cytochrome P450 CYP9A22 precursor [Bombyx mori]
TRINITY_DN4387_c0_g2	TRINITY_DN4387_c0_g2_i1.p1	NP_001269151.1	82.4	51	9	0	10	60	1	51	4.53e-24	92.8	NP_001269151.1 uncharacterized protein LOC101736895 [Bombyx mori]
TRINITY_DN44701_c0_g1	TRINITY_DN44701_c0_g1_i1.p1	NP_001106223.1	80.0	60	12	0	1	60	1	60	5.46e-27	101	NP_001106223.1 cytochrome P450 CYP4G25 [Bombyx mori]
TRINITY_DN4939_c0_g1	TRINITY_DN4939_c0_g1_i10.p1	NP_001266419.1	71.7	60	16	1	1	59	33	92	1.25e-22	89.0	NP_001266419.1 probable cytochrome P450 49a1-like [Bombyx mori]
TRINITY_DN521_c0_g1	TRINITY_DN521_c0_g1_i13.p2	NP_001103394.1	72.9	59	16	0	2	60	429	487	1.05e-27	103	NP_001103394.1 cytochrome P450 CYP9A21 [Bombyx mori]
TRINITY_DN521_c0_g2	TRINITY_DN521_c0_g2_i1.p1	NP_001095934.1	73.8	61	15	1	1	60	99	159	1.70e-22	88.6	NP_001095934.1 cytochrome P450 CYP9A22 precursor [Bombyx mori]
TRINITY_DN521_c0_g3	TRINITY_DN521_c0_g3_i1.p1	NP_001077079.1	68.3	41	11	1	20	60	281	319	5.89e-11	55.8	NP_001077079.1 cytochrome P450 9a20 [Bombyx mori]
TRINITY_DN521_c1_g1	TRINITY_DN521_c1_g1_i6.p1	XP_012546023.1	71.9	57	16	0	4	60	365	421	3.91e-24	93.2	XP_012546023.1 cytochrome P450 CYP9A21 isoform X2 [Bombyx mori]
TRINITY_DN52336_c0_g1	TRINITY_DN52336_c0_g1_i1.p1	XP_021203999.1	75.9	54	13	0	1	54	224	277	1.64e-19	80.1	XP_021203999.1 cytochrome P450 9e2 isoform X1 [Bombyx mori]
TRINITY_DN52683_c0_g1	TRINITY_DN52683_c0_g1_i1.p1	XP_037870645.1	81.7	60	11	0	1	60	409	468	7.20e-30	109	XP_037870645.1 cytochrome P450 isoform X1 [Bombyx mori]
TRINITY_DN56789_c0_g1	TRINITY_DN56789_c0_g1_i1.p1	NP_001106220.1	63.4	41	15	0	20	60	21	61	7.59e-16	69.7	NP_001106220.1 cytochrome P450 Cyp305B1 precursor [Bombyx mori]
TRINITY_DN59296_c0_g1	TRINITY_DN59296_c0_g1_i1.p1	XP_021209147.1	56.7	60	25	1	1	60	64	122	1.08e-18	77.8	XP_021209147.1 cytochrome P450 18a1 [Bombyx mori]
TRINITY_DN598_c0_g1	TRINITY_DN598_c0_g1_i1.p1	NP_001104007.1	69.5	59	18	0	1	59	1	59	1.34e-23	91.7	NP_001104007.1 cytochrome P450, family 6, subfamily ab, polypeptide 5 [Bombyx mori]
TRINITY_DN6330_c0_g1	TRINITY_DN6330_c0_g1_i1.p1	NP_001104004.1	57.8	45	18	1	17	60	1	45	6.59e-12	58.5	NP_001104004.1 cytochrome P450 CYP6AE9 [Bombyx mori]
TRINITY_DN6341_c0_g1	TRINITY_DN6341_c0_g1_i2.p1	XP_012546023.1	66.7	60	20	0	1	60	339	398	8.10e-25	95.1	XP_012546023.1 cytochrome P450 CYP9A21 isoform X2 [Bombyx mori]
TRINITY_DN6341_c1_g1	TRINITY_DN6341_c1_g1_i1.p1	NP_001077079.1	66.7	60	20	0	1	60	125	184	1.01e-23	92.0	NP_001077079.1 cytochrome P450 9a20 [Bombyx mori]
TRINITY_DN6927_c0_g1	TRINITY_DN6927_c0_g1_i16.p1	NP_001077078.1	89.7	58	6	0	3	60	245	302	2.22e-28	105	NP_001077078.1 cytochrome P450 18a1 [Bombyx mori]
TRINITY_DN762_c0_g1	TRINITY_DN762_c0_g1_i5.p1	NP_001077079.1	48.3	58	30	0	3	60	5	62	1.95e-15	68.6	NP_001077079.1 cytochrome P450 9a20 [Bombyx mori]
TRINITY_DN8942_c0_g1	TRINITY_DN8942_c0_g1_i5.p1	NP_001104007.1	68.3	60	19	0	1	60	143	202	1.84e-20	82.8	NP_001104007.1 cytochrome P450, family 6, subfamily ab, polypeptide 5 [Bombyx mori]
TRINITY_DN9010_c0_g1	TRINITY_DN9010_c0_g1_i14.p1	XP_004927968.1	62.3	61	22	1	1	60	117	177	4.71e-20	81.6	XP_004927968.1 cytochrome P450 CYP12A2 isoform X1 [Bombyx mori]
TRINITY_DN946_c0_g1	TRINITY_DN946_c0_g1_i3.p1	XP_037874444.1	62.7	59	22	0	2	60	67	125	7.53e-25	95.1	XP_037874444.1 cytochrome P450 6k1 isoform X2 [Bombyx mori]
