TRINITY_DN10214_c0_g1_i1.p1	TRINITY_DN58976_c0_g1_i1.p1	25.981	535	551	583	3.75e-43	153
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN1194_c0_g1_i10.p1	100.000	736	736	736	0.0	1504
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN2312_c0_g1_i11.p1	40.341	528	736	536	2.55e-127	381
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN10214_c0_g1_i1.p1	34.758	538	736	551	5.08e-103	318
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN1740_c0_g3_i1.p1	35.807	539	736	539	5.27e-102	315
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN9322_c0_g2_i1.p1	35.902	532	736	543	2.51e-101	313
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN22_c2_g1_i1.p1	34.815	540	736	557	2.24e-99	309
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN5285_c0_g1_i1.p1	35.472	561	736	584	9.11e-91	287
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN256_c0_g1_i8.p1	33.150	546	736	642	3.05e-86	276
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN22_c1_g1_i12.p1	34.961	512	736	494	1.28e-83	265
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN604_c0_g1_i10.p1	34.264	537	736	548	4.90e-80	257
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN3016_c0_g1_i1.p1	30.125	561	736	587	2.10e-78	254
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN665_c0_g1_i12.p1	33.759	548	736	584	5.00e-78	253
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN58976_c0_g1_i1.p1	30.339	501	736	583	3.31e-71	234
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN5029_c0_g1_i1.p1	31.202	516	736	592	9.39e-68	225
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN920_c0_g1_i14.p1	30.258	542	736	620	1.59e-64	217
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN69_c0_g1_i5.p1	31.296	540	736	584	2.56e-61	207
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN13111_c1_g1_i1.p1	32.239	518	736	529	8.71e-60	202
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN235_c0_g1_i1.p1	36.250	320	736	331	7.35e-58	191
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN25123_c0_g1_i1.p1	31.951	410	736	427	5.04e-53	181
TRINITY_DN1194_c0_g1_i10.p1	TRINITY_DN552_c0_g1_i15.p1	27.628	409	736	394	4.19e-44	154
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN13111_c1_g1_i1.p1	100.000	529	529	529	0.0	1101
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN604_c0_g1_i10.p1	40.037	542	529	548	1.02e-128	378
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN665_c0_g1_i12.p1	36.852	540	529	584	3.67e-113	339
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN1740_c0_g3_i1.p1	33.333	543	529	539	1.55e-78	248
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN9322_c0_g2_i1.p1	31.777	557	529	543	3.65e-69	223
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN1194_c0_g1_i10.p1	32.239	518	529	736	1.48e-66	220
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN22_c1_g1_i12.p1	30.621	467	529	494	2.19e-59	196
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN256_c0_g1_i8.p1	27.737	548	529	642	6.49e-56	189
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN10214_c0_g1_i1.p1	29.356	528	529	551	1.21e-55	187
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN2312_c0_g1_i11.p1	29.273	550	529	536	8.47e-55	184
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN3016_c0_g1_i1.p1	28.988	583	529	587	3.62e-54	184
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN69_c0_g1_i5.p1	28.623	552	529	584	4.00e-52	178
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN22_c2_g1_i1.p1	26.909	550	529	557	1.03e-46	162
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN920_c0_g1_i14.p1	26.690	562	529	620	1.37e-46	163
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN5285_c0_g1_i1.p1	25.958	574	529	584	1.41e-46	162
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN552_c0_g1_i15.p1	30.457	394	529	394	1.07e-41	145
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN5029_c0_g1_i1.p1	31.401	414	529	592	5.06e-41	147
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN235_c0_g1_i1.p1	32.249	338	529	331	8.12e-41	141
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN25123_c0_g1_i1.p1	28.933	356	529	427	5.45e-36	130
TRINITY_DN13111_c1_g1_i1.p1	TRINITY_DN58976_c0_g1_i1.p1	25.458	546	529	583	1.21e-34	128
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN1740_c0_g3_i1.p1	100.000	539	539	539	0.0	1108
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN604_c0_g1_i10.p1	37.240	529	539	548	2.16e-114	342
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN1194_c0_g1_i10.p1	35.807	539	539	736	3.86e-102	315
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN2312_c0_g1_i11.p1	36.415	530	539	536	1.83e-100	305
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN665_c0_g1_i12.p1	35.038	528	539	584	8.74e-97	297
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN9322_c0_g2_i1.p1	34.586	532	539	543	3.39e-92	284
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN256_c0_g1_i8.p1	34.353	556	539	642	3.50e-91	284
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN235_c0_g1_i1.p1	42.388	335	539	331	3.28e-83	254
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN22_c1_g1_i12.p1	33.069	505	539	494	9.49e-73	231
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN13111_c1_g1_i1.p1	33.333	543	539	529	9.71e-72	230
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN920_c0_g1_i14.p1	32.075	530	539	620	3.14e-71	231
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN69_c0_g1_i5.p1	33.696	552	539	584	4.24e-70	227
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN10214_c0_g1_i1.p1	30.577	520	539	551	1.08e-66	217
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN58976_c0_g1_i1.p1	30.891	505	539	583	1.19e-62	207
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN22_c2_g1_i1.p1	30.490	551	539	557	1.46e-61	203
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN552_c0_g1_i15.p1	33.166	398	539	394	9.32e-61	197
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN5285_c0_g1_i1.p1	28.670	579	539	584	1.56e-60	201
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN5029_c0_g1_i1.p1	30.418	526	539	592	1.18e-57	193
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN3016_c0_g1_i1.p1	29.205	541	539	587	4.49e-56	189
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN25123_c0_g1_i1.p1	37.975	237	539	427	9.56e-43	149
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN22_c1_g1_i12.p1	100.000	494	494	494	0.0	1021
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN9322_c0_g2_i1.p1	41.903	494	494	543	6.40e-136	395
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN1194_c0_g1_i10.p1	34.961	512	494	736	8.56e-84	265
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN604_c0_g1_i10.p1	33.747	483	494	548	2.16e-76	241
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN1740_c0_g3_i1.p1	33.069	505	494	539	8.70e-73	231
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN22_c2_g1_i1.p1	32.563	519	494	557	4.21e-72	230
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN2312_c0_g1_i11.p1	34.774	509	494	536	4.03e-71	227
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN10214_c0_g1_i1.p1	32.689	517	494	551	5.62e-71	227
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN665_c0_g1_i12.p1	31.211	487	494	584	1.37e-66	216
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN256_c0_g1_i8.p1	33.333	432	494	642	2.08e-60	201
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN5285_c0_g1_i1.p1	27.188	537	494	584	7.46e-55	184
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN5029_c0_g1_i1.p1	30.689	479	494	592	4.12e-53	180
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN13111_c1_g1_i1.p1	29.550	467	494	529	5.71e-53	178
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN3016_c0_g1_i1.p1	28.678	537	494	587	8.73e-50	171
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN58976_c0_g1_i1.p1	27.606	518	494	583	2.53e-48	166
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN920_c0_g1_i14.p1	29.399	466	494	620	3.56e-46	161
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN69_c0_g1_i5.p1	31.401	414	494	584	9.89e-46	159
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN235_c0_g1_i1.p1	34.014	294	494	331	6.50e-43	146
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN552_c0_g1_i15.p1	30.097	412	494	394	1.26e-42	147
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN25123_c0_g1_i1.p1	30.270	370	494	427	5.26e-37	132
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN22_c2_g1_i1.p1	100.000	557	557	557	0.0	1155
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN10214_c0_g1_i1.p1	69.369	555	557	551	0.0	810
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN1194_c0_g1_i10.p1	34.815	540	557	736	1.70e-99	309
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN2312_c0_g1_i11.p1	32.122	523	557	536	2.28e-75	240
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN22_c1_g1_i12.p1	32.563	519	557	494	4.75e-72	230
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN604_c0_g1_i10.p1	31.725	539	557	548	3.35e-70	227
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN256_c0_g1_i8.p1	31.469	572	557	642	4.88e-69	226
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN3016_c0_g1_i1.p1	28.933	553	557	587	4.58e-67	219
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN9322_c0_g2_i1.p1	29.068	547	557	543	2.40e-63	208
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN5285_c0_g1_i1.p1	29.159	559	557	584	6.51e-62	205
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN1740_c0_g3_i1.p1	30.490	551	557	539	1.50e-61	203
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN665_c0_g1_i12.p1	28.466	541	557	584	9.50e-57	191
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN69_c0_g1_i5.p1	26.766	538	557	584	1.21e-56	191
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN552_c0_g1_i15.p1	29.557	406	557	394	1.31e-53	178
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN58976_c0_g1_i1.p1	27.273	572	557	583	2.16e-50	174
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN25123_c0_g1_i1.p1	33.333	342	557	427	5.02e-50	169
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN235_c0_g1_i1.p1	32.209	326	557	331	8.53e-50	166
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN920_c0_g1_i14.p1	27.542	541	557	620	6.22e-48	167
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN13111_c1_g1_i1.p1	26.460	548	557	529	2.91e-46	161
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN5029_c0_g1_i1.p1	27.599	529	557	592	1.53e-45	160
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN2312_c0_g1_i11.p1	100.000	536	536	536	0.0	1109
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN1194_c0_g1_i10.p1	40.341	528	536	736	1.86e-127	381
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN1740_c0_g3_i1.p1	36.415	530	536	539	1.82e-100	305
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN9322_c0_g2_i1.p1	34.015	538	536	543	1.22e-86	269
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN10214_c0_g1_i1.p1	33.012	518	536	551	2.87e-78	248
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN3016_c0_g1_i1.p1	31.148	549	536	587	1.71e-76	244
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN604_c0_g1_i10.p1	32.885	520	536	548	7.86e-76	241
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN22_c2_g1_i1.p1	32.122	523	536	557	2.19e-75	240
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN665_c0_g1_i12.p1	32.037	540	536	584	3.46e-73	235
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN58976_c0_g1_i1.p1	32.685	514	536	583	3.05e-71	229
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN22_c1_g1_i12.p1	34.774	509	536	494	4.37e-71	227
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN5285_c0_g1_i1.p1	29.529	552	536	584	4.85e-70	226
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN920_c0_g1_i14.p1	30.241	539	536	620	1.90e-68	223
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN5029_c0_g1_i1.p1	29.505	566	536	592	3.31e-67	219
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN256_c0_g1_i8.p1	28.807	545	536	642	3.46e-64	212
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN235_c0_g1_i1.p1	40.123	324	536	331	2.86e-63	201
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN25123_c0_g1_i1.p1	31.690	426	536	427	2.22e-55	183
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN69_c0_g1_i5.p1	30.037	536	536	584	2.10e-51	176
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN13111_c1_g1_i1.p1	29.273	550	536	529	1.48e-49	170
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN552_c0_g1_i15.p1	28.788	396	536	394	4.10e-44	152
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN235_c0_g1_i1.p1	100.000	331	331	331	0.0	686
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN69_c0_g1_i5.p1	69.851	335	331	584	1.71e-147	419
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN920_c0_g1_i14.p1	47.214	341	331	620	5.33e-100	299
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN552_c0_g1_i15.p1	75.419	179	331	394	1.39e-92	273
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN1740_c0_g3_i1.p1	42.388	335	331	539	2.01e-83	254
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN2312_c0_g1_i11.p1	40.123	324	331	536	1.77e-63	201
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN9322_c0_g2_i1.p1	36.728	324	331	543	8.29e-63	200
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN256_c0_g1_i8.p1	37.539	317	331	642	2.83e-60	195
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN1194_c0_g1_i10.p1	36.250	320	331	736	3.31e-58	191
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN22_c2_g1_i1.p1	32.209	326	331	557	5.07e-50	166
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN5029_c0_g1_i1.p1	35.652	345	331	592	2.42e-49	165
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN58976_c0_g1_i1.p1	33.654	312	331	583	2.68e-48	162
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN10214_c0_g1_i1.p1	30.745	322	331	551	5.98e-47	157
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN665_c0_g1_i12.p1	37.107	318	331	584	1.32e-45	154
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN25123_c0_g1_i1.p1	32.267	344	331	427	3.11e-45	151
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN604_c0_g1_i10.p1	33.229	319	331	548	1.46e-44	151
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN5285_c0_g1_i1.p1	31.098	328	331	584	1.60e-43	149
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN22_c1_g1_i12.p1	34.014	294	331	494	4.35e-43	146
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN3016_c0_g1_i1.p1	30.530	321	331	587	9.81e-40	138
TRINITY_DN235_c0_g1_i1.p1	TRINITY_DN13111_c1_g1_i1.p1	32.249	338	331	529	8.66e-36	127
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN25123_c0_g1_i1.p1	100.000	427	427	427	0.0	880
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN5285_c0_g1_i1.p1	31.422	436	427	584	7.99e-71	225
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN3016_c0_g1_i1.p1	32.952	437	427	587	8.68e-68	217
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN2312_c0_g1_i11.p1	31.690	426	427	536	1.77e-55	183
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN1194_c0_g1_i10.p1	31.951	410	427	736	2.93e-53	181
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN22_c2_g1_i1.p1	33.333	342	427	557	3.85e-50	169
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN10214_c0_g1_i1.p1	33.846	325	427	551	6.84e-49	166
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN9322_c0_g2_i1.p1	33.621	348	427	543	5.42e-47	160
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN235_c0_g1_i1.p1	32.267	344	427	331	4.02e-45	151
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN1740_c0_g3_i1.p1	37.975	237	427	539	7.58e-43	149
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN58976_c0_g1_i1.p1	27.952	415	427	583	9.35e-38	135
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN256_c0_g1_i8.p1	27.083	384	427	642	2.53e-37	134
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN22_c1_g1_i12.p1	30.270	370	427	494	4.55e-37	132
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN604_c0_g1_i10.p1	28.042	378	427	548	1.04e-34	126
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN13111_c1_g1_i1.p1	28.933	356	427	529	1.16e-33	123
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN665_c0_g1_i12.p1	30.592	304	427	584	6.16e-32	118
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN69_c0_g1_i5.p1	26.622	447	427	584	1.20e-31	117
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN920_c0_g1_i14.p1	25.792	442	427	620	1.55e-30	114
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN5029_c0_g1_i1.p1	31.390	223	427	592	3.21e-30	113
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN552_c0_g1_i15.p1	25.993	277	427	394	1.24e-23	92.8
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN256_c0_g1_i8.p1	100.000	642	642	642	0.0	1323
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN1740_c0_g3_i1.p1	34.353	556	642	539	5.49e-91	284
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN1194_c0_g1_i10.p1	32.639	576	642	736	2.14e-87	280
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN920_c0_g1_i14.p1	32.496	557	642	620	2.83e-86	273
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN69_c0_g1_i5.p1	32.635	573	642	584	1.08e-74	242
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN22_c2_g1_i1.p1	31.469	572	642	557	5.13e-69	226
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN9322_c0_g2_i1.p1	32.238	487	642	543	1.86e-68	224
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN604_c0_g1_i10.p1	31.485	559	642	548	2.53e-68	224
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN552_c0_g1_i15.p1	34.080	402	642	394	2.60e-67	217
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN665_c0_g1_i12.p1	30.880	557	642	584	3.45e-65	216
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN2312_c0_g1_i11.p1	28.807	545	642	536	3.45e-64	212
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN10214_c0_g1_i1.p1	28.676	544	642	551	4.58e-63	209
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN22_c1_g1_i12.p1	33.333	432	642	494	2.57e-60	201
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN235_c0_g1_i1.p1	37.539	317	642	331	5.78e-60	195
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN5285_c0_g1_i1.p1	29.128	539	642	584	6.62e-56	191
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN13111_c1_g1_i1.p1	27.737	548	642	529	5.97e-53	181
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN3016_c0_g1_i1.p1	27.428	587	642	587	2.92e-52	181
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN5029_c0_g1_i1.p1	27.190	548	642	592	7.02e-39	142
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN25123_c0_g1_i1.p1	27.344	384	642	427	6.57e-37	134
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN58976_c0_g1_i1.p1	25.192	520	642	583	2.62e-33	125
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN3016_c0_g1_i1.p1	100.000	587	587	587	0.0	1215
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN5285_c0_g1_i1.p1	42.393	585	587	584	1.44e-170	489
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN1194_c0_g1_i10.p1	30.125	561	587	736	1.67e-78	254
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN2312_c0_g1_i11.p1	31.148	549	587	536	1.87e-76	244
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN25123_c0_g1_i1.p1	32.952	437	587	427	1.19e-67	217
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN22_c2_g1_i1.p1	28.933	553	587	557	4.83e-67	219
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN10214_c0_g1_i1.p1	29.211	558	587	551	2.62e-62	206
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN604_c0_g1_i10.p1	28.920	574	587	548	2.49e-60	201
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN9322_c0_g2_i1.p1	28.920	574	587	543	3.65e-60	200
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN1740_c0_g3_i1.p1	29.205	541	587	539	4.89e-56	189
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN13111_c1_g1_i1.p1	28.866	582	587	529	3.72e-53	181
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN256_c0_g1_i8.p1	27.428	587	587	642	3.06e-52	180
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN22_c1_g1_i12.p1	28.678	537	587	494	1.04e-49	171
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN665_c0_g1_i12.p1	28.668	593	587	584	1.82e-48	169
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN920_c0_g1_i14.p1	25.983	585	587	620	7.06e-46	162
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN235_c0_g1_i1.p1	30.530	321	587	331	1.74e-39	138
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN58976_c0_g1_i1.p1	24.162	567	587	583	1.34e-38	140
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN69_c0_g1_i5.p1	24.564	574	587	584	1.42e-38	140
