TRINITY_DN13428_c0_g2_i1.p1	TRINITY_DN18563_c0_g1_i1.p1	55.022	229	345	228	2.22e-90	261
TRINITY_DN13428_c0_g2_i1.p1	TRINITY_DN1282_c1_g2_i1.p1	42.388	335	345	328	5.59e-87	255
TRINITY_DN13428_c0_g2_i1.p1	TRINITY_DN5949_c0_g1_i3.p1	47.619	168	345	178	8.03e-50	155
TRINITY_DN13428_c0_g2_i1.p1	TRINITY_DN659_c1_g1_i4.p1	64.835	91	345	154	5.85e-38	123
TRINITY_DN18563_c0_g1_i1.p1	TRINITY_DN18563_c0_g1_i1.p1	100.000	228	228	228	3.72e-178	478
TRINITY_DN18563_c0_g1_i1.p1	TRINITY_DN260_c1_g1_i12.p1	65.665	233	228	354	2.13e-109	309
TRINITY_DN18563_c0_g1_i1.p1	TRINITY_DN13428_c0_g2_i1.p1	55.022	229	228	345	8.86e-83	241
TRINITY_DN18563_c0_g1_i1.p1	TRINITY_DN13428_c0_g1_i1.p1	53.017	232	228	344	9.23e-79	230
TRINITY_DN18563_c0_g1_i1.p1	TRINITY_DN5949_c0_g1_i3.p1	77.982	109	228	178	1.05e-57	171
TRINITY_DN18563_c0_g1_i1.p1	TRINITY_DN1884_c0_g1_i17.p1	42.035	226	228	343	2.02e-56	173
TRINITY_DN18563_c0_g1_i1.p1	TRINITY_DN659_c1_g1_i4.p1	87.500	80	228	154	2.05e-49	149
TRINITY_DN18563_c0_g1_i1.p1	TRINITY_DN1282_c1_g2_i1.p1	45.045	222	228	328	4.73e-49	154
TRINITY_DN1884_c0_g1_i17.p1	TRINITY_DN1884_c0_g1_i17.p1	100.000	343	343	343	0.0	714
TRINITY_DN1884_c0_g1_i17.p1	TRINITY_DN1282_c1_g2_i1.p1	43.202	331	343	328	8.14e-92	268
TRINITY_DN1884_c0_g1_i17.p1	TRINITY_DN13428_c0_g2_i1.p1	43.068	339	343	345	9.43e-91	266
TRINITY_DN1884_c0_g1_i17.p1	TRINITY_DN13428_c0_g1_i1.p1	37.425	334	343	344	1.41e-85	252
TRINITY_DN1884_c0_g1_i17.p1	TRINITY_DN260_c1_g1_i12.p1	41.905	315	343	354	1.43e-84	250
TRINITY_DN1884_c0_g1_i17.p1	TRINITY_DN18563_c0_g1_i1.p1	42.035	226	343	228	3.04e-56	173
TRINITY_DN1884_c0_g1_i17.p1	TRINITY_DN5949_c0_g1_i3.p1	41.243	177	343	178	2.57e-40	130
TRINITY_DN1884_c0_g1_i17.p1	TRINITY_DN659_c1_g1_i4.p1	40.000	95	343	154	3.34e-17	67.8
TRINITY_DN260_c1_g1_i12.p1	TRINITY_DN260_c1_g1_i12.p1	100.000	354	354	354	0.0	732
TRINITY_DN260_c1_g1_i12.p1	TRINITY_DN13428_c0_g2_i1.p1	56.936	346	354	345	9.17e-135	378
TRINITY_DN260_c1_g1_i12.p1	TRINITY_DN13428_c0_g1_i1.p1	50.975	359	354	344	2.07e-122	347
TRINITY_DN260_c1_g1_i12.p1	TRINITY_DN18563_c0_g1_i1.p1	65.665	233	354	228	2.36e-109	309
TRINITY_DN260_c1_g1_i12.p1	TRINITY_DN1884_c0_g1_i17.p1	40.816	343	354	343	1.47e-89	263
TRINITY_DN260_c1_g1_i12.p1	TRINITY_DN1282_c1_g2_i1.p1	42.899	345	354	328	8.75e-83	245
TRINITY_DN260_c1_g1_i12.p1	TRINITY_DN5949_c0_g1_i3.p1	58.564	181	354	178	7.68e-72	212
TRINITY_DN260_c1_g1_i12.p1	TRINITY_DN659_c1_g1_i4.p1	71.579	95	354	154	9.59e-48	149
TRINITY_DN275_c0_g1_i16.p1	TRINITY_DN275_c0_g1_i16.p1	100.000	330	330	330	0.0	674
TRINITY_DN27959_c0_g1_i2.p1	TRINITY_DN27959_c0_g1_i2.p1	100.000	432	432	432	0.0	892
TRINITY_DN5927_c0_g1_i23.p1	TRINITY_DN5927_c0_g1_i23.p1	100.000	416	416	416	0.0	867
TRINITY_DN5949_c0_g1_i3.p1	TRINITY_DN5949_c0_g1_i3.p1	100.000	178	178	178	3.49e-135	365
TRINITY_DN5949_c0_g1_i3.p1	TRINITY_DN260_c1_g1_i12.p1	58.564	181	178	354	3.23e-66	197
TRINITY_DN5949_c0_g1_i3.p1	TRINITY_DN18563_c0_g1_i1.p1	77.982	109	178	228	8.19e-58	171
TRINITY_DN5949_c0_g1_i3.p1	TRINITY_DN13428_c0_g1_i1.p1	45.810	179	178	344	6.45e-45	141
TRINITY_DN5949_c0_g1_i3.p1	TRINITY_DN13428_c0_g2_i1.p1	46.452	155	178	345	3.01e-43	137
TRINITY_DN5949_c0_g1_i3.p1	TRINITY_DN1884_c0_g1_i17.p1	41.243	177	178	343	1.33e-40	130
TRINITY_DN5949_c0_g1_i3.p1	TRINITY_DN1282_c1_g2_i1.p1	47.573	103	178	328	1.65e-28	98.2
TRINITY_DN659_c1_g1_i4.p1	TRINITY_DN659_c1_g1_i4.p1	100.000	154	154	154	7.14e-117	317
TRINITY_DN659_c1_g1_i4.p1	TRINITY_DN18563_c0_g1_i1.p1	87.500	80	154	228	1.39e-49	149
TRINITY_DN659_c1_g1_i4.p1	TRINITY_DN260_c1_g1_i12.p1	71.579	95	154	354	3.52e-48	149
TRINITY_DN659_c1_g1_i4.p1	TRINITY_DN13428_c0_g2_i1.p1	62.500	96	154	345	3.19e-38	123
TRINITY_DN659_c1_g1_i4.p1	TRINITY_DN13428_c0_g1_i1.p1	59.341	91	154	344	1.27e-34	114
TRINITY_DN659_c1_g1_i4.p1	TRINITY_DN1282_c1_g2_i1.p1	45.055	91	154	328	2.13e-18	69.7
TRINITY_DN659_c1_g1_i4.p1	TRINITY_DN1884_c0_g1_i17.p1	40.000	95	154	343	1.50e-17	67.8
