TRINITY_DN44969_c0_g1_i1.p1	XP_035438382.2	99.312	581	4	0	1	581	58	638	0.0	1209	99	XP_035438382.2 acetylcholinesterase-like [Spodoptera frugiperda]
TRINITY_DN4749_c0_g1_i1.p1	XP_035435441.2	81.915	564	100	1	30	591	1	564	0.0	983	95	XP_035435441.2 juvenile hormone esterase [Spodoptera frugiperda]
TRINITY_DN5029_c0_g1_i1.p1	XP_035449631.1	60.846	544	197	3	43	586	35	562	0.0	660	92	XP_035449631.1 juvenile hormone esterase isoform X2 [Spodoptera frugiperda]
TRINITY_DN5285_c0_g1_i1.p1	XP_035435407.2	79.074	583	122	0	49	631	1	583	0.0	977	92	XP_035435407.2 esterase E4-like [Spodoptera frugiperda]
TRINITY_DN552_c0_g1_i15.p1	XP_035429431.2	69.543	394	111	4	1	387	154	545	0.0	561	98	XP_035429431.2 cholinesterase 1 isoform X4 [Spodoptera frugiperda]
TRINITY_DN58976_c0_g1_i1.p1	XP_050551513.1	50.517	580	266	9	11	578	6	576	0.0	573	97	XP_050551513.1 juvenile hormone esterase-like [Spodoptera frugiperda]
TRINITY_DN604_c0_g1_i1.p1	XP_035449450.2	58.845	537	219	2	5	541	2	536	0.0	669	98	XP_035449450.2 esterase FE4-like [Spodoptera frugiperda]
TRINITY_DN604_c2_g3_i1.p1	XP_035449450.2	72.277	202	55	1	32	233	2	202	1.08e-102	308	87	XP_035449450.2 esterase FE4-like [Spodoptera frugiperda]
TRINITY_DN6645_c0_g1_i1.p1	XP_050553603.1	71.141	149	42	1	1	149	109	256	1.74e-73	229	97	XP_050553603.1 cholinesterase 1 isoform X3 [Spodoptera frugiperda]
TRINITY_DN665_c0_g1_i14.p1	XP_050551626.1	73.635	531	134	3	1	528	1	528	0.0	814	99	XP_050551626.1 uncharacterized protein LOC118275740 [Spodoptera frugiperda]
TRINITY_DN685_c5_g1_i2.p1	XP_050553601.1	77.143	140	31	1	5	144	145	283	1.54e-72	227	96	XP_050553601.1 para-nitrobenzyl esterase-like [Spodoptera frugiperda]
TRINITY_DN69_c0_g1_i5.p1	XP_050553603.1	69.550	555	160	7	6	556	1	550	0.0	773	94	XP_050553603.1 cholinesterase 1 isoform X3 [Spodoptera frugiperda]
TRINITY_DN7422_c0_g1_i1.p1	XP_035449880.2	55.625	160	68	3	18	175	33	191	1.81e-55	184	90	XP_035449880.2 para-nitrobenzyl esterase-like [Spodoptera frugiperda]
TRINITY_DN8869_c0_g1_i1.p1	XP_035435396.2	76.966	356	82	0	1	356	204	559	0.0	596	99	XP_035435396.2 juvenile hormone esterase isoform X2 [Spodoptera frugiperda]
TRINITY_DN920_c0_g1_i14.p1	XP_035430264.2	66.062	551	174	5	20	570	1	538	0.0	752	89	XP_035430264.2 acetylcholinesterase [Spodoptera frugiperda]
TRINITY_DN9322_c0_g2_i1.p1	XP_035444718.2	73.034	534	141	2	10	542	1	532	0.0	827	98	XP_035444718.2 juvenile hormone esterase [Spodoptera frugiperda]
