qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcov	scov
TRINITY_DN13779_c0_g1_i1.p1	TRINITY_DN1310_c0_g1_i1.p1	33.136	169	220	228	9.37e-29	98.6	76.8182	74.1228
TRINITY_DN1407_c0_g1_i1.p1	TRINITY_DN196_c6_g1_i10.p1	31.500	200	207	201	6.92e-30	100	96.6184	99.5025
TRINITY_DN1407_c0_g1_i1.p1	TRINITY_DN196_c1_g2_i1.p1	30.488	164	207	217	2.16e-24	86.7	79.2271	75.576
TRINITY_DN1407_c0_g1_i1.p1	TRINITY_DN196_c0_g1_i1.p1	29.907	107	207	119	5.69e-14	56.6	51.6908	89.916
TRINITY_DN163_c3_g1_i1.p1	TRINITY_DN12434_c0_g2_i1.p1	75.349	215	218	217	3.80e-124	341	98.6239	99.0783
TRINITY_DN163_c3_g1_i1.p1	TRINITY_DN1682_c0_g2_i2.p1	46.262	214	218	247	1.59e-64	191	98.1651	86.6397
TRINITY_DN163_c3_g1_i1.p1	TRINITY_DN1824_c0_g1_i1.p1	41.204	216	218	226	2.51e-57	172	99.0826	95.5752
TRINITY_DN163_c3_g1_i1.p1	TRINITY_DN18158_c2_g2_i1.p1	40.092	217	218	227	8.56e-55	166	99.5413	95.5947
TRINITY_DN163_c3_g1_i1.p1	TRINITY_DN1310_c0_g1_i1.p1	34.842	221	218	228	2.02e-48	149	101.376	96.9298
TRINITY_DN163_c3_g1_i1.p1	TRINITY_DN13779_c0_g1_i1.p1	33.178	214	218	220	3.60e-40	128	98.1651	97.2727
TRINITY_DN1682_c0_g2_i2.p1	TRINITY_DN18158_c2_g2_i1.p1	52.232	224	247	227	1.66e-86	247	90.6883	98.6784
TRINITY_DN1682_c0_g2_i2.p1	TRINITY_DN1310_c0_g1_i1.p1	48.198	222	247	228	1.25e-77	225	89.8785	97.3684
TRINITY_DN1682_c0_g2_i2.p1	TRINITY_DN163_c3_g1_i1.p1	46.262	214	247	218	1.80e-64	191	86.6397	98.1651
TRINITY_DN1682_c0_g2_i2.p1	TRINITY_DN12434_c0_g2_i1.p1	44.076	211	247	217	2.46e-56	170	85.4251	97.235
TRINITY_DN1682_c0_g2_i2.p1	TRINITY_DN1824_c0_g1_i1.p1	37.037	216	247	226	3.71e-50	155	87.4494	95.5752
TRINITY_DN1682_c0_g2_i2.p1	TRINITY_DN13779_c0_g1_i1.p1	35.000	220	247	220	1.63e-39	127	89.0688	100
TRINITY_DN18158_c2_g1_i1.p1	TRINITY_DN1310_c0_g1_i1.p1	78.070	114	114	228	1.31e-67	194	100	50
TRINITY_DN18158_c2_g1_i1.p1	TRINITY_DN18158_c2_g2_i1.p1	73.684	114	114	227	3.46e-59	172	100	50.2203
TRINITY_DN18158_c2_g2_i1.p1	TRINITY_DN1310_c0_g1_i1.p1	71.111	225	227	228	7.35e-127	349	99.1189	98.6842
TRINITY_DN18158_c2_g2_i1.p1	TRINITY_DN1682_c0_g2_i2.p1	52.232	224	227	247	1.52e-86	247	98.6784	90.6883
TRINITY_DN18158_c2_g2_i1.p1	TRINITY_DN18158_c2_g1_i1.p1	73.684	114	227	114	6.89e-59	172	50.2203	100
TRINITY_DN18158_c2_g2_i1.p1	TRINITY_DN163_c3_g1_i1.p1	40.092	217	227	218	8.91e-55	166	95.5947	99.5413
TRINITY_DN18158_c2_g2_i1.p1	TRINITY_DN12434_c0_g2_i1.p1	37.879	198	227	217	6.28e-46	143	87.2247	91.2442
TRINITY_DN18158_c2_g2_i1.p1	TRINITY_DN1824_c0_g1_i1.p1	35.849	212	227	226	5.92e-45	140	93.3921	93.8053
TRINITY_DN18158_c2_g2_i1.p1	TRINITY_DN13779_c0_g1_i1.p1	36.813	182	227	220	4.01e-33	110	80.1762	82.7273
TRINITY_DN1824_c0_g1_i1.p1	TRINITY_DN163_c3_g1_i1.p1	41.204	216	226	218	2.60e-57	172	95.5752	99.0826
TRINITY_DN1824_c0_g1_i1.p1	TRINITY_DN12434_c0_g2_i1.p1	40.278	216	226	217	3.03e-56	169	95.5752	99.5392
TRINITY_DN1824_c0_g1_i1.p1	TRINITY_DN1682_c0_g2_i2.p1	37.037	216	226	247	3.39e-50	155	95.5752	87.4494
TRINITY_DN1824_c0_g1_i1.p1	TRINITY_DN18158_c2_g2_i1.p1	35.849	212	226	227	5.90e-45	140	93.8053	93.3921
TRINITY_DN1824_c0_g1_i1.p1	TRINITY_DN13779_c0_g1_i1.p1	34.419	215	226	220	1.09e-38	124	95.1327	97.7273
TRINITY_DN1824_c0_g1_i1.p1	TRINITY_DN1310_c0_g1_i1.p1	30.660	212	226	228	2.45e-36	118	93.8053	92.9825
TRINITY_DN196_c0_g1_i1.p1	TRINITY_DN196_c6_g1_i10.p1	57.895	114	119	201	5.73e-47	140	95.7983	56.7164
TRINITY_DN196_c0_g1_i1.p1	TRINITY_DN1407_c0_g1_i1.p1	29.907	107	119	207	3.27e-14	56.6	89.916	51.6908
TRINITY_DN196_c1_g2_i1.p1	TRINITY_DN196_c6_g1_i10.p1	69.364	173	217	201	4.01e-90	254	79.7235	86.0697
TRINITY_DN196_c1_g2_i1.p1	TRINITY_DN1407_c0_g1_i1.p1	30.488	164	217	207	2.26e-24	86.7	75.576	79.2271
TRINITY_DN196_c6_g1_i10.p1	TRINITY_DN196_c1_g2_i1.p1	69.364	173	201	217	3.72e-90	254	86.0697	79.7235
TRINITY_DN196_c6_g1_i10.p1	TRINITY_DN196_c0_g1_i1.p1	57.895	114	201	119	9.68e-47	140	56.7164	95.7983
TRINITY_DN196_c6_g1_i10.p1	TRINITY_DN1407_c0_g1_i1.p1	31.500	200	201	207	6.72e-30	100	99.5025	96.6184
