TRINITY_DN11773_c0_g1_i8.p1	TRINITY_DN11773_c0_g1_i8	sp|H2LNR5|ABCB7_ORYLA	60.3	604	755	746	114	717	106	704	4.22e-250	715	sp|H2LNR5|ABCB7_ORYLA Iron-sulfur clusters transporter ABCB7, mitochondrial OS=Oryzias latipes OX=8090 GN=abcb7 PE=1 SV=2
TRINITY_DN12134_c0_g1_i11.p1	TRINITY_DN12134_c0_g1_i11	sp|E9Q236|MRP4_MOUSE	39.4	330	333	1325	3	329	64	391	3.60e-69	237	sp|E9Q236|MRP4_MOUSE ATP-binding cassette sub-family C member 4 OS=Mus musculus OX=10090 GN=Abcc4 PE=1 SV=1
TRINITY_DN12134_c0_g1_i3.p1	TRINITY_DN12134_c0_g1_i3	sp|E9Q236|MRP4_MOUSE	41.4	1389	1395	1325	16	1387	3	1292	0.0	979	sp|E9Q236|MRP4_MOUSE ATP-binding cassette sub-family C member 4 OS=Mus musculus OX=10090 GN=Abcc4 PE=1 SV=1
TRINITY_DN12134_c0_g1_i7.p1	TRINITY_DN12134_c0_g1_i7	sp|F1M3J4|MRP4_RAT	51.1	538	595	1325	54	587	757	1292	2.38e-164	506	sp|F1M3J4|MRP4_RAT ATP-binding cassette subfamily C member 4 OS=Rattus norvegicus OX=10116 GN=Abcc4 PE=1 SV=3
TRINITY_DN12905_c0_g2_i1.p1	TRINITY_DN12905_c0_g2_i1	sp|Q9H172|ABCG4_HUMAN	36.1	637	629	646	1	625	59	641	5.28e-128	394	sp|Q9H172|ABCG4_HUMAN ATP-binding cassette sub-family G member 4 OS=Homo sapiens OX=9606 GN=ABCG4 PE=1 SV=2
TRINITY_DN12905_c0_g2_i2.p1	TRINITY_DN12905_c0_g2_i2	sp|Q9H172|ABCG4_HUMAN	36.1	637	629	646	1	625	59	641	5.28e-128	394	sp|Q9H172|ABCG4_HUMAN ATP-binding cassette sub-family G member 4 OS=Homo sapiens OX=9606 GN=ABCG4 PE=1 SV=2
TRINITY_DN13145_c0_g1_i8.p1	TRINITY_DN13145_c0_g1_i8	sp|Q11180|WHT1_CAEEL	34.0	256	270	671	18	255	52	307	1.77e-36	140	sp|Q11180|WHT1_CAEEL ABC transporter ATP-binding protein/permease wht-1 OS=Caenorhabditis elegans OX=6239 GN=wht-1 PE=2 SV=3
TRINITY_DN1442_c0_g1_i11.p1	TRINITY_DN1442_c0_g1_i11	sp|Q8T674|ABCGK_DICDI	30.1	396	479	730	86	476	350	717	1.68e-49	183	sp|Q8T674|ABCGK_DICDI ABC transporter G family member 20 OS=Dictyostelium discoideum OX=44689 GN=abcG20 PE=3 SV=1
TRINITY_DN1442_c0_g1_i2.p1	TRINITY_DN1442_c0_g1_i2	sp|Q8T674|ABCGK_DICDI	31.4	739	782	730	60	779	14	717	8.80e-104	338	sp|Q8T674|ABCGK_DICDI ABC transporter G family member 20 OS=Dictyostelium discoideum OX=44689 GN=abcG20 PE=3 SV=1
TRINITY_DN1442_c0_g1_i4.p1	TRINITY_DN1442_c0_g1_i4	sp|Q8T674|ABCGK_DICDI	30.7	752	778	730	43	775	14	717	1.22e-101	332	sp|Q8T674|ABCGK_DICDI ABC transporter G family member 20 OS=Dictyostelium discoideum OX=44689 GN=abcG20 PE=3 SV=1
TRINITY_DN1442_c0_g1_i6.p1	TRINITY_DN1442_c0_g1_i6	sp|Q8T674|ABCGK_DICDI	31.4	739	765	730	43	762	14	717	5.79e-104	338	sp|Q8T674|ABCGK_DICDI ABC transporter G family member 20 OS=Dictyostelium discoideum OX=44689 GN=abcG20 PE=3 SV=1
TRINITY_DN1442_c0_g1_i7.p1	TRINITY_DN1442_c0_g1_i7	sp|Q8T674|ABCGK_DICDI	30.7	752	795	730	60	792	14	717	1.83e-101	332	sp|Q8T674|ABCGK_DICDI ABC transporter G family member 20 OS=Dictyostelium discoideum OX=44689 GN=abcG20 PE=3 SV=1
TRINITY_DN16854_c0_g1_i2.p2	TRINITY_DN16854_c0_g1_i2	sp|Q9LHD1|AB15B_ARATH	55.4	83	121	1240	1	83	434	516	5.56e-23	95.9	sp|Q9LHD1|AB15B_ARATH ABC transporter B family member 15 OS=Arabidopsis thaliana OX=3702 GN=ABCB15 PE=3 SV=1
TRINITY_DN16854_c0_g2_i1.p1	TRINITY_DN16854_c0_g2_i1	sp|Q00748|MDR65_DROME	44.1	299	335	1302	1	296	889	1187	4.46e-68	234	sp|Q00748|MDR65_DROME Multidrug resistance protein homolog 65 OS=Drosophila melanogaster OX=7227 GN=Mdr65 PE=1 SV=2
TRINITY_DN16854_c0_g2_i2.p1	TRINITY_DN16854_c0_g2_i2	sp|Q00748|MDR65_DROME	46.7	540	548	1302	4	540	761	1299	4.57e-138	434	sp|Q00748|MDR65_DROME Multidrug resistance protein homolog 65 OS=Drosophila melanogaster OX=7227 GN=Mdr65 PE=1 SV=2
TRINITY_DN16854_c0_g2_i3.p1	TRINITY_DN16854_c0_g2_i3	sp|Q00748|MDR65_DROME	43.8	427	466	1302	4	427	761	1187	1.73e-98	325	sp|Q00748|MDR65_DROME Multidrug resistance protein homolog 65 OS=Drosophila melanogaster OX=7227 GN=Mdr65 PE=1 SV=2
TRINITY_DN16854_c0_g4_i1.p1	TRINITY_DN16854_c0_g4_i1	sp|Q00449|MDR49_DROME	31.9	185	214	1302	30	214	31	215	3.53e-20	91.7	sp|Q00449|MDR49_DROME Multidrug resistance protein homolog 49 OS=Drosophila melanogaster OX=7227 GN=Mdr49 PE=2 SV=2
TRINITY_DN16854_c0_g5_i1.p2	TRINITY_DN16854_c0_g5_i1	sp|Q00449|MDR49_DROME	34.5	84	101	1302	17	100	295	376	2.45e-10	58.9	sp|Q00449|MDR49_DROME Multidrug resistance protein homolog 49 OS=Drosophila melanogaster OX=7227 GN=Mdr49 PE=2 SV=2
TRINITY_DN18075_c0_g1_i1.p1	TRINITY_DN18075_c0_g1_i1	sp|Q99PE7|ABCG5_RAT	28.9	508	645	652	37	528	69	572	2.02e-55	202	sp|Q99PE7|ABCG5_RAT ATP-binding cassette sub-family G member 5 OS=Rattus norvegicus OX=10116 GN=Abcg5 PE=1 SV=3
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN18452_c0_g1_i1	sp|P91660|L259_DROME	47.5	1389	1399	1374	6	1386	83	1372	0.0	1155	sp|P91660|L259_DROME Probable multidrug resistance-associated protein lethal(2)03659 OS=Drosophila melanogaster OX=7227 GN=l(2)03659 PE=2 SV=4
TRINITY_DN18452_c0_g1_i3.p1	TRINITY_DN18452_c0_g1_i3	sp|P91660|L259_DROME	62.9	402	412	1374	1	399	972	1372	2.54e-165	502	sp|P91660|L259_DROME Probable multidrug resistance-associated protein lethal(2)03659 OS=Drosophila melanogaster OX=7227 GN=l(2)03659 PE=2 SV=4
TRINITY_DN18452_c0_g1_i4.p1	TRINITY_DN18452_c0_g1_i4	sp|P91660|L259_DROME	41.3	986	994	1374	6	986	83	970	3.83e-216	657	sp|P91660|L259_DROME Probable multidrug resistance-associated protein lethal(2)03659 OS=Drosophila melanogaster OX=7227 GN=l(2)03659 PE=2 SV=4
TRINITY_DN18452_c0_g1_i4.p2	TRINITY_DN18452_c0_g1_i4	sp|P91660|L259_DROME	64.4	337	347	1374	1	334	1037	1372	1.78e-136	423	sp|P91660|L259_DROME Probable multidrug resistance-associated protein lethal(2)03659 OS=Drosophila melanogaster OX=7227 GN=l(2)03659 PE=2 SV=4
TRINITY_DN18452_c0_g1_i6.p1	TRINITY_DN18452_c0_g1_i6	sp|P91660|L259_DROME	41.3	989	1001	1374	6	989	83	973	2.41e-216	658	sp|P91660|L259_DROME Probable multidrug resistance-associated protein lethal(2)03659 OS=Drosophila melanogaster OX=7227 GN=l(2)03659 PE=2 SV=4
TRINITY_DN18570_c0_g1_i1.p1	TRINITY_DN18570_c0_g1_i1	sp|Q00449|MDR49_DROME	24.5	192	127	1302	2	125	807	998	1.98e-11	63.2	sp|Q00449|MDR49_DROME Multidrug resistance protein homolog 49 OS=Drosophila melanogaster OX=7227 GN=Mdr49 PE=2 SV=2
TRINITY_DN18570_c0_g1_i2.p1	TRINITY_DN18570_c0_g1_i2	sp|Q00449|MDR49_DROME	28.4	148	150	1302	1	148	851	998	1.54e-15	75.9	sp|Q00449|MDR49_DROME Multidrug resistance protein homolog 49 OS=Drosophila melanogaster OX=7227 GN=Mdr49 PE=2 SV=2
TRINITY_DN20355_c0_g1_i10.p1	TRINITY_DN20355_c0_g1_i10	sp|Q9VL32|SUR_DROME	35.4	398	537	2171	153	527	186	562	2.54e-58	213	sp|Q9VL32|SUR_DROME ATP-binding cassette sub-family C member Sur OS=Drosophila melanogaster OX=7227 GN=Sur PE=1 SV=4
TRINITY_DN20355_c0_g1_i10.p2	TRINITY_DN20355_c0_g1_i10	sp|Q9VL32|SUR_DROME	36.7	215	272	2171	51	261	782	996	1.03e-38	147	sp|Q9VL32|SUR_DROME ATP-binding cassette sub-family C member Sur OS=Drosophila melanogaster OX=7227 GN=Sur PE=1 SV=4
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN20355_c0_g1_i13	sp|Q9VL32|SUR_DROME	32.0	832	888	2171	153	877	186	996	9.69e-106	363	sp|Q9VL32|SUR_DROME ATP-binding cassette sub-family C member Sur OS=Drosophila melanogaster OX=7227 GN=Sur PE=1 SV=4
TRINITY_DN20355_c0_g1_i38.p1	TRINITY_DN20355_c0_g1_i38	sp|Q9VL32|SUR_DROME	30.4	474	407	2171	7	396	523	996	1.83e-53	195	sp|Q9VL32|SUR_DROME ATP-binding cassette sub-family C member Sur OS=Drosophila melanogaster OX=7227 GN=Sur PE=1 SV=4
TRINITY_DN20355_c0_g1_i38.p2	TRINITY_DN20355_c0_g1_i38	sp|O60706|ABCC9_HUMAN	24.4	254	371	1549	116	357	134	387	3.68e-14	77.8	sp|O60706|ABCC9_HUMAN ATP-binding cassette sub-family C member 9 OS=Homo sapiens OX=9606 GN=ABCC9 PE=1 SV=2
TRINITY_DN20355_c0_g1_i55.p1	TRINITY_DN20355_c0_g1_i55	sp|O60706|ABCC9_HUMAN	24.4	254	371	1549	116	357	134	387	3.68e-14	77.8	sp|O60706|ABCC9_HUMAN ATP-binding cassette sub-family C member 9 OS=Homo sapiens OX=9606 GN=ABCC9 PE=1 SV=2
TRINITY_DN20355_c0_g1_i55.p2	TRINITY_DN20355_c0_g1_i55	sp|Q9VL32|SUR_DROME	46.4	196	240	2171	38	231	432	627	3.00e-46	167	sp|Q9VL32|SUR_DROME ATP-binding cassette sub-family C member Sur OS=Drosophila melanogaster OX=7227 GN=Sur PE=1 SV=4
TRINITY_DN21667_c0_g1_i1.p1	TRINITY_DN21667_c0_g1_i1	sp|Q8K448|ABCA5_MOUSE	29.9	341	465	1642	136	465	144	478	8.57e-38	150	sp|Q8K448|ABCA5_MOUSE Cholesterol transporter ABCA5 OS=Mus musculus OX=10090 GN=Abca5 PE=1 SV=2
TRINITY_DN21780_c0_g1_i1.p1	TRINITY_DN21780_c0_g1_i1	sp|D3ZCM3|ABCG4_RAT	38.3	183	175	650	2	173	267	444	9.35e-33	125	sp|D3ZCM3|ABCG4_RAT ATP-binding cassette subfamily G member 4 OS=Rattus norvegicus OX=10116 GN=Abcg4 PE=2 SV=1
TRINITY_DN21780_c0_g2_i1.p1	TRINITY_DN21780_c0_g2_i1	sp|Q9H172|ABCG4_HUMAN	37.2	137	136	646	1	136	447	583	6.60e-23	96.3	sp|Q9H172|ABCG4_HUMAN ATP-binding cassette sub-family G member 4 OS=Homo sapiens OX=9606 GN=ABCG4 PE=1 SV=2
TRINITY_DN2350_c0_g1_i11.p1	TRINITY_DN2350_c0_g1_i11	sp|Q55EH8|ABCGN_DICDI	27.9	649	660	701	3	643	82	672	2.82e-67	236	sp|Q55EH8|ABCGN_DICDI ABC transporter G family member 23 OS=Dictyostelium discoideum OX=44689 GN=abcG23 PE=3 SV=2
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN2350_c0_g1_i14	sp|Q55EH8|ABCGN_DICDI	29.1	719	791	701	64	774	16	672	4.84e-84	285	sp|Q55EH8|ABCGN_DICDI ABC transporter G family member 23 OS=Dictyostelium discoideum OX=44689 GN=abcG23 PE=3 SV=2
TRINITY_DN2350_c0_g1_i16.p1	TRINITY_DN2350_c0_g1_i16	sp|Q55EH8|ABCGN_DICDI	27.9	649	660	701	3	643	82	672	2.82e-67	236	sp|Q55EH8|ABCGN_DICDI ABC transporter G family member 23 OS=Dictyostelium discoideum OX=44689 GN=abcG23 PE=3 SV=2
TRINITY_DN2350_c0_g1_i17.p1	TRINITY_DN2350_c0_g1_i17	sp|Q55EH8|ABCGN_DICDI	29.1	719	791	701	64	774	16	672	4.84e-84	285	sp|Q55EH8|ABCGN_DICDI ABC transporter G family member 23 OS=Dictyostelium discoideum OX=44689 GN=abcG23 PE=3 SV=2
TRINITY_DN2350_c0_g1_i21.p1	TRINITY_DN2350_c0_g1_i21	sp|Q55EH8|ABCGN_DICDI	27.9	649	660	701	3	643	82	672	2.82e-67	236	sp|Q55EH8|ABCGN_DICDI ABC transporter G family member 23 OS=Dictyostelium discoideum OX=44689 GN=abcG23 PE=3 SV=2
TRINITY_DN2350_c0_g1_i3.p1	TRINITY_DN2350_c0_g1_i3	sp|Q55EH8|ABCGN_DICDI	29.1	719	791	701	64	774	16	672	4.84e-84	285	sp|Q55EH8|ABCGN_DICDI ABC transporter G family member 23 OS=Dictyostelium discoideum OX=44689 GN=abcG23 PE=3 SV=2
TRINITY_DN2350_c0_g1_i9.p1	TRINITY_DN2350_c0_g1_i9	sp|Q55EH8|ABCGN_DICDI	27.9	649	660	701	3	643	82	672	2.82e-67	236	sp|Q55EH8|ABCGN_DICDI ABC transporter G family member 23 OS=Dictyostelium discoideum OX=44689 GN=abcG23 PE=3 SV=2
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN254_c0_g1_i11	sp|Q8R4P9|MRP7_MOUSE	36.4	1597	1595	1501	8	1576	8	1472	1.52e-277	841	sp|Q8R4P9|MRP7_MOUSE ATP-binding cassette sub-family C member 10 OS=Mus musculus OX=10090 GN=Abcc10 PE=1 SV=1
TRINITY_DN254_c0_g1_i15.p1	TRINITY_DN254_c0_g1_i15	sp|Q8R4P9|MRP7_MOUSE	36.4	1597	1595	1501	8	1576	8	1472	1.52e-277	841	sp|Q8R4P9|MRP7_MOUSE ATP-binding cassette sub-family C member 10 OS=Mus musculus OX=10090 GN=Abcc10 PE=1 SV=1
TRINITY_DN254_c0_g1_i17.p1	TRINITY_DN254_c0_g1_i17	sp|Q8R4P9|MRP7_MOUSE	36.4	1597	1595	1501	8	1576	8	1472	1.52e-277	841	sp|Q8R4P9|MRP7_MOUSE ATP-binding cassette sub-family C member 10 OS=Mus musculus OX=10090 GN=Abcc10 PE=1 SV=1
TRINITY_DN254_c0_g1_i18.p1	TRINITY_DN254_c0_g1_i18	sp|Q8R4P9|MRP7_MOUSE	36.4	1597	1595	1501	8	1576	8	1472	1.52e-277	841	sp|Q8R4P9|MRP7_MOUSE ATP-binding cassette sub-family C member 10 OS=Mus musculus OX=10090 GN=Abcc10 PE=1 SV=1
TRINITY_DN254_c0_g1_i3.p1	TRINITY_DN254_c0_g1_i3	sp|Q8R4P9|MRP7_MOUSE	36.4	1597	1595	1501	8	1576	8	1472	1.52e-277	841	sp|Q8R4P9|MRP7_MOUSE ATP-binding cassette sub-family C member 10 OS=Mus musculus OX=10090 GN=Abcc10 PE=1 SV=1
TRINITY_DN254_c0_g1_i7.p1	TRINITY_DN254_c0_g1_i7	sp|Q8R4P9|MRP7_MOUSE	36.4	1597	1595	1501	8	1576	8	1472	3.00e-277	840	sp|Q8R4P9|MRP7_MOUSE ATP-binding cassette sub-family C member 10 OS=Mus musculus OX=10090 GN=Abcc10 PE=1 SV=1
TRINITY_DN254_c0_g1_i9.p1	TRINITY_DN254_c0_g1_i9	sp|Q8R4P9|MRP7_MOUSE	36.4	1597	1595	1501	8	1576	8	1472	1.52e-277	841	sp|Q8R4P9|MRP7_MOUSE ATP-binding cassette sub-family C member 10 OS=Mus musculus OX=10090 GN=Abcc10 PE=1 SV=1
TRINITY_DN264_c0_g1_i11.p1	TRINITY_DN264_c0_g1_i11	sp|Q99758|ABCA3_HUMAN	34.2	1780	1744	1704	18	1736	9	1696	1.08e-283	868	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2
TRINITY_DN264_c0_g1_i17.p1	TRINITY_DN264_c0_g1_i17	sp|Q99758|ABCA3_HUMAN	34.2	1780	1744	1704	18	1736	9	1696	1.08e-283	868	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2
TRINITY_DN264_c0_g1_i21.p1	TRINITY_DN264_c0_g1_i21	sp|Q99758|ABCA3_HUMAN	34.2	1780	1744	1704	18	1736	9	1696	1.08e-283	868	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2
TRINITY_DN264_c0_g1_i27.p1	TRINITY_DN264_c0_g1_i27	sp|Q99758|ABCA3_HUMAN	34.2	1780	1744	1704	18	1736	9	1696	1.08e-283	868	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2
TRINITY_DN264_c0_g1_i30.p1	TRINITY_DN264_c0_g1_i30	sp|Q99758|ABCA3_HUMAN	34.2	1780	1744	1704	18	1736	9	1696	1.08e-283	868	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2
TRINITY_DN264_c0_g1_i32.p1	TRINITY_DN264_c0_g1_i32	sp|Q99758|ABCA3_HUMAN	34.2	1780	1744	1704	18	1736	9	1696	1.08e-283	868	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2
TRINITY_DN264_c0_g1_i41.p1	TRINITY_DN264_c0_g1_i41	sp|Q99758|ABCA3_HUMAN	34.2	1780	1744	1704	18	1736	9	1696	1.08e-283	868	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2
TRINITY_DN264_c0_g1_i5.p1	TRINITY_DN264_c0_g1_i5	sp|Q99758|ABCA3_HUMAN	34.2	1780	1744	1704	18	1736	9	1696	1.08e-283	868	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2
TRINITY_DN30_c14_g1_i4.p1	TRINITY_DN30_c14_g1_i4	sp|P55096|ABCD3_MOUSE	60.2	611	669	659	58	668	49	659	3.70e-267	751	sp|P55096|ABCD3_MOUSE ATP-binding cassette sub-family D member 3 OS=Mus musculus OX=10090 GN=Abcd3 PE=1 SV=2
TRINITY_DN332_c0_g1_i1.p1	TRINITY_DN332_c0_g1_i1	sp|P45844|ABCG1_HUMAN	48.0	686	687	678	9	686	47	678	1.01e-191	561	sp|P45844|ABCG1_HUMAN ATP-binding cassette sub-family G member 1 OS=Homo sapiens OX=9606 GN=ABCG1 PE=1 SV=3
TRINITY_DN332_c0_g1_i5.p1	TRINITY_DN332_c0_g1_i5	sp|P45844|ABCG1_HUMAN	48.3	673	698	678	30	697	60	678	4.16e-191	560	sp|P45844|ABCG1_HUMAN ATP-binding cassette sub-family G member 1 OS=Homo sapiens OX=9606 GN=ABCG1 PE=1 SV=3
TRINITY_DN33353_c0_g1_i13.p1	TRINITY_DN33353_c0_g1_i13	sp|Q08D64|ABCB6_XENTR	64.9	385	425	849	1	385	433	816	7.32e-167	493	sp|Q08D64|ABCB6_XENTR ATP-binding cassette sub-family B member 6 OS=Xenopus tropicalis OX=8364 GN=abcb6 PE=2 SV=1
TRINITY_DN33353_c0_g1_i14.p1	TRINITY_DN33353_c0_g1_i14	sp|Q08D64|ABCB6_XENTR	52.2	759	755	849	4	750	7	757	3.60e-259	742	sp|Q08D64|ABCB6_XENTR ATP-binding cassette sub-family B member 6 OS=Xenopus tropicalis OX=8364 GN=abcb6 PE=2 SV=1
TRINITY_DN33353_c0_g1_i17.p1	TRINITY_DN33353_c0_g1_i17	sp|Q08D64|ABCB6_XENTR	49.7	674	666	849	4	665	7	672	2.28e-214	624	sp|Q08D64|ABCB6_XENTR ATP-binding cassette sub-family B member 6 OS=Xenopus tropicalis OX=8364 GN=abcb6 PE=2 SV=1
TRINITY_DN33353_c0_g1_i2.p1	TRINITY_DN33353_c0_g1_i2	sp|Q08D64|ABCB6_XENTR	64.9	385	425	849	1	385	433	816	7.32e-167	493	sp|Q08D64|ABCB6_XENTR ATP-binding cassette sub-family B member 6 OS=Xenopus tropicalis OX=8364 GN=abcb6 PE=2 SV=1
TRINITY_DN33353_c0_g1_i3.p1	TRINITY_DN33353_c0_g1_i3	sp|Q08D64|ABCB6_XENTR	53.4	818	849	849	4	809	7	816	2.81e-291	827	sp|Q08D64|ABCB6_XENTR ATP-binding cassette sub-family B member 6 OS=Xenopus tropicalis OX=8364 GN=abcb6 PE=2 SV=1
