qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcov	scov
TRINITY_DN11717_c0_g2_i2.p1	TRINITY_DN5252_c0_g3_i1.p1	30.178	169	541	166	7.05e-26	95.5	31.2384	101.807
TRINITY_DN11717_c0_g2_i2.p1	TRINITY_DN9587_c0_g1_i1.p1	32.374	139	541	149	1.85e-25	93.6	25.6932	93.2886
TRINITY_DN11717_c0_g2_i2.p1	TRINITY_DN12106_c1_g5_i1.p1	36.522	115	541	132	6.81e-21	80.1	21.2569	87.1212
TRINITY_DN11717_c0_g2_i2.p1	TRINITY_DN38523_c0_g1_i1.p1	28.947	114	541	116	1.93e-20	78.2	21.0721	98.2759
TRINITY_DN11717_c0_g2_i2.p1	TRINITY_DN60107_c0_g1_i1.p1	41.860	86	541	102	2.38e-19	74.7	15.8965	84.3137
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN87_c1_g3_i5.p1	68.702	131	132	541	2.15e-64	196	99.2424	24.2144
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN5252_c0_g3_i1.p1	67.521	117	132	166	5.13e-60	174	88.6364	70.4819
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN39303_c0_g1_i5.p1	59.542	131	132	529	6.47e-56	174	99.2424	24.7637
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN20280_c1_g1_i3.p1	73.810	84	132	186	6.73e-44	134	63.6364	45.1613
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN1689_c1_g1_i4.p1	45.038	131	132	518	5.17e-35	117	99.2424	25.2896
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN17113_c0_g1_i16.p1	41.667	132	132	511	1.00e-33	114	100	25.8317
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN20280_c0_g1_i1.p1	66.197	71	132	135	7.52e-33	104	53.7879	52.5926
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN243_c0_g1_i5.p1	40.909	132	132	518	1.19e-32	111	100	25.4826
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN18424_c0_g1_i1.p1	40.336	119	132	522	1.16e-31	108	90.1515	22.7969
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN1689_c0_g1_i2.p1	41.538	130	132	519	1.58e-31	108	98.4848	25.0482
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN1689_c0_g2_i1.p1	40.458	131	132	475	2.68e-31	107	99.2424	27.5789
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN2328_c0_g1_i1.p1	42.105	133	132	528	1.99e-29	102	100.758	25.1894
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN3269_c0_g1_i2.p1	38.931	131	132	523	2.85e-29	102	99.2424	25.0478
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN2332_c0_g1_i2.p1	37.692	130	132	545	1.38e-28	100	98.4848	23.8532
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN654_c0_g1_i2.p1	37.405	131	132	519	1.89e-25	91.3	99.2424	25.2408
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN5199_c0_g1_i1.p1	37.594	133	132	526	2.77e-23	85.1	100.758	25.2852
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN6816_c0_g1_i13.p1	34.586	133	132	519	7.74e-23	84.0	100.758	25.6262
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN37939_c0_g1_i1.p1	34.074	135	132	167	1.65e-21	76.6	102.273	80.8383
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN11717_c0_g2_i2.p1	36.522	115	132	541	1.85e-21	80.1	87.1212	21.2569
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN38523_c0_g1_i1.p1	63.462	52	132	116	4.64e-19	68.9	39.3939	44.8276
TRINITY_DN12106_c1_g5_i1.p1	TRINITY_DN9587_c0_g1_i1.p1	56.522	46	132	149	2.10e-12	52.4	34.8485	30.8725
TRINITY_DN1342_c0_g2_i6.p1	TRINITY_DN13580_c0_g1_i1.p1	41.250	240	301	345	4.99e-57	179	79.7342	69.5652
TRINITY_DN13580_c0_g1_i1.p1	TRINITY_DN1342_c0_g2_i6.p1	41.250	240	345	301	5.72e-57	179	69.5652	79.7342
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN1689_c0_g2_i1.p1	80.217	460	519	475	0.0	788	88.632	96.8421
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN1689_c1_g1_i4.p1	55.159	504	519	518	0.0	576	97.1098	97.2973
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN654_c0_g1_i2.p1	36.439	483	519	519	2.80e-100	304	93.0636	93.0636
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN2328_c0_g1_i1.p1	34.656	479	519	528	7.78e-93	285	92.2929	90.7197
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN3269_c0_g1_i2.p1	34.104	519	519	523	7.81e-93	285	100	99.2352
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN18424_c0_g1_i1.p1	30.040	506	519	522	2.81e-63	207	97.4952	96.9349
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN5199_c0_g1_i1.p1	30.620	516	519	526	4.13e-63	206	99.422	98.0989
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN11717_c0_g2_i2.p1	28.433	517	519	541	8.80e-57	190	99.6146	95.5638
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN2332_c0_g1_i2.p1	27.435	503	519	545	4.22e-55	185	96.9171	92.2936
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN6816_c0_g1_i13.p1	28.791	521	519	519	5.75e-54	182	100.385	100.385
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN243_c0_g1_i5.p1	28.205	507	519	518	1.11e-52	178	97.6879	97.8764
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN39303_c0_g1_i5.p1	25.564	532	519	529	2.59e-49	169	102.505	100.567
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN17113_c0_g1_i16.p1	27.514	527	519	511	6.92e-49	167	101.541	103.131
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN87_c1_g3_i5.p1	26.884	491	519	541	6.26e-47	163	94.605	90.7579
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN12106_c1_g5_i1.p1	41.538	130	519	132	6.15e-31	108	25.0482	98.4848
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN5252_c0_g3_i1.p1	32.468	154	519	166	1.05e-27	100	29.6724	92.7711
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN37939_c0_g1_i1.p1	36.054	147	519	167	6.19e-26	95.5	28.3237	88.024
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN20280_c1_g1_i3.p1	29.070	172	519	186	1.28e-24	92.4	33.1407	92.4731
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN20280_c0_g1_i1.p1	28.346	127	519	135	2.98e-16	67.0	24.4701	94.0741
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN38523_c0_g1_i1.p1	29.565	115	519	116	3.73e-14	60.5	22.158	99.1379
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN9587_c0_g1_i1.p1	27.612	134	519	149	2.09e-11	53.5	25.8189	89.9329
TRINITY_DN1689_c0_g1_i2.p1	TRINITY_DN60107_c0_g1_i1.p1	32.203	59	519	102	5.69e-07	39.3	11.368	57.8431
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN1689_c0_g1_i2.p1	80.043	466	475	519	0.0	795	98.1053	89.7881
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN1689_c1_g1_i4.p1	60.000	475	475	518	0.0	604	100	91.6988
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN654_c0_g1_i2.p1	36.345	487	475	519	1.14e-98	298	102.526	93.8343
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN2328_c0_g1_i1.p1	34.286	490	475	528	2.09e-93	285	103.158	92.803
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN3269_c0_g1_i2.p1	35.759	481	475	523	7.03e-90	275	101.263	91.9694
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN18424_c0_g1_i1.p1	30.595	487	475	522	4.24e-63	205	102.526	93.295
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN5199_c0_g1_i1.p1	30.000	500	475	526	4.86e-55	184	105.263	95.057
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN11717_c0_g2_i2.p1	29.185	466	475	541	4.17e-52	176	98.1053	86.1368
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN6816_c0_g1_i13.p1	28.659	492	475	519	4.19e-50	170	103.579	94.7977
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN87_c1_g3_i5.p1	26.804	485	475	541	1.31e-46	161	102.105	89.6488
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN243_c0_g1_i5.p1	26.105	475	475	518	5.72e-46	159	100	91.6988
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN39303_c0_g1_i5.p1	26.113	494	475	529	2.13e-45	157	104	93.3837
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN2332_c0_g1_i2.p1	24.846	487	475	545	2.57e-43	152	102.526	89.3578
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN17113_c0_g1_i16.p1	27.765	443	475	511	2.91e-43	151	93.2632	86.6928
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN12106_c1_g5_i1.p1	40.458	131	475	132	9.46e-31	107	27.5789	99.2424
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN5252_c0_g3_i1.p1	34.211	152	475	166	4.35e-29	103	32	91.5663
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN37939_c0_g1_i1.p1	36.735	147	475	167	2.55e-26	96.3	30.9474	88.024
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN20280_c1_g1_i3.p1	28.986	138	475	186	2.57e-21	82.8	29.0526	74.1935
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN20280_c0_g1_i1.p1	28.346	127	475	135	4.55e-17	68.9	26.7368	94.0741
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN38523_c0_g1_i1.p1	27.523	109	475	116	1.43e-12	55.8	22.9474	93.9655
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN9587_c0_g1_i1.p1	28.000	100	475	149	3.19e-11	52.8	21.0526	67.1141
TRINITY_DN1689_c0_g2_i1.p1	TRINITY_DN60107_c0_g1_i1.p1	27.451	102	475	102	7.22e-08	42.0	21.4737	100
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN1689_c0_g2_i1.p1	60.784	459	518	475	0.0	603	88.61	96.6316
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN1689_c0_g1_i2.p1	55.823	498	518	519	0.0	598	96.139	95.9538
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN654_c0_g1_i2.p1	37.832	489	518	519	1.96e-104	314	94.4015	94.2197
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN3269_c0_g1_i2.p1	36.062	513	518	523	2.34e-98	299	99.0347	98.088
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN2328_c0_g1_i1.p1	35.327	535	518	528	9.71e-98	297	103.282	101.326
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN5199_c0_g1_i1.p1	29.167	528	518	526	9.53e-63	205	101.931	100.38
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN18424_c0_g1_i1.p1	28.571	497	518	522	5.90e-62	203	95.9459	95.2107
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN39303_c0_g1_i5.p1	28.083	527	518	529	1.11e-59	197	101.737	99.6219
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN87_c1_g3_i5.p1	30.478	502	518	541	2.71e-56	188	96.9112	92.7911
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN243_c0_g1_i5.p1	26.706	513	518	518	4.09e-56	187	99.0347	99.0347
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN17113_c0_g1_i16.p1	26.877	506	518	511	1.44e-51	175	97.6834	99.0215
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN11717_c0_g2_i2.p1	27.151	523	518	541	7.30e-50	171	100.965	96.6728
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN2332_c0_g1_i2.p1	25.731	513	518	545	9.89e-50	171	99.0347	94.1284
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN6816_c0_g1_i13.p1	25.984	508	518	519	1.72e-44	155	98.0695	97.8805
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN12106_c1_g5_i1.p1	45.038	131	518	132	1.89e-34	118	25.2896	99.2424
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN5252_c0_g3_i1.p1	38.158	152	518	166	6.48e-34	117	29.3436	91.5663
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN37939_c0_g1_i1.p1	36.585	164	518	167	1.04e-27	100	31.6602	98.2036
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN20280_c1_g1_i3.p1	29.032	186	518	186	1.36e-27	100	35.9073	100
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN20280_c0_g1_i1.p1	31.111	135	518	135	9.31e-21	79.7	26.0618	100
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN38523_c0_g1_i1.p1	33.043	115	518	116	1.14e-16	67.4	22.2008	99.1379
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN9587_c0_g1_i1.p1	25.197	127	518	149	4.01e-10	49.7	24.5174	85.2349
TRINITY_DN1689_c1_g1_i4.p1	TRINITY_DN60107_c0_g1_i1.p1	27.119	59	518	102	1.46e-06	38.1	11.39	57.8431
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN243_c0_g1_i5.p1	53.862	492	511	518	0.0	566	96.2818	94.9807
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN6816_c0_g1_i13.p1	35.163	492	511	519	4.36e-111	331	96.2818	94.7977
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN11717_c0_g2_i2.p1	32.305	486	511	541	4.75e-82	256	95.1076	89.8336
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN18424_c0_g1_i1.p1	31.388	497	511	522	6.05e-81	253	97.2603	95.2107
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN39303_c0_g1_i5.p1	31.650	515	511	529	3.19e-74	236	100.783	97.3535
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN87_c1_g3_i5.p1	31.659	458	511	541	1.06e-68	221	89.6282	84.658
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN2332_c0_g1_i2.p1	28.599	521	511	545	1.06e-66	216	101.957	95.5963
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN654_c0_g1_i2.p1	30.353	481	511	519	3.56e-61	201	94.1292	92.6782
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN3269_c0_g1_i2.p1	29.580	524	511	523	8.15e-58	192	102.544	100.191
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN2328_c0_g1_i1.p1	28.200	539	511	528	1.66e-55	186	105.479	102.083
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN1689_c1_g1_i4.p1	29.234	431	511	518	5.26e-50	171	84.3444	83.2046
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN1689_c0_g1_i2.p1	27.668	506	511	519	4.84e-49	168	99.0215	97.4952
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN1689_c0_g2_i1.p1	27.765	443	511	475	3.90e-43	151	86.6928	93.2632
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN5199_c0_g1_i1.p1	26.857	525	511	526	3.38e-39	140	102.74	99.8099
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN5252_c0_g3_i1.p1	38.509	161	511	166	2.54e-37	127	31.5068	96.988
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN37939_c0_g1_i1.p1	37.059	170	511	167	1.74e-34	119	33.2681	101.796
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN12106_c1_g5_i1.p1	41.667	132	511	132	3.89e-33	114	25.8317	100
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN20280_c1_g1_i3.p1	34.254	181	511	186	2.08e-28	103	35.4207	97.3118
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN20280_c0_g1_i1.p1	35.385	130	511	135	2.85e-21	81.3	25.4403	96.2963
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN38523_c0_g1_i1.p1	36.697	109	511	116	9.43e-18	70.5	21.3307	93.9655
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN9587_c0_g1_i1.p1	28.966	145	511	149	4.59e-12	55.1	28.3757	97.3154
TRINITY_DN17113_c0_g1_i16.p1	TRINITY_DN60107_c0_g1_i1.p1	22.222	99	511	102	2.53e-05	34.7	19.3738	97.0588
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN11717_c0_g2_i2.p1	32.033	487	522	541	6.90e-83	259	93.295	90.0185
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN39303_c0_g1_i5.p1	32.246	521	522	529	2.69e-82	257	99.8084	98.4877
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN17113_c0_g1_i16.p1	30.857	525	522	511	4.24e-82	256	100.575	102.74
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN243_c0_g1_i5.p1	32.114	492	522	518	1.01e-80	253	94.2529	94.9807
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN87_c1_g3_i5.p1	30.515	485	522	541	8.87e-79	248	92.9119	89.6488
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN3269_c0_g1_i2.p1	32.200	500	522	523	2.00e-77	244	95.7854	95.6023
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN6816_c0_g1_i13.p1	32.227	512	522	519	6.87e-77	243	98.0843	98.6513
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN2328_c0_g1_i1.p1	30.247	486	522	528	1.29e-73	234	93.1034	92.0455
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN2332_c0_g1_i2.p1	28.983	521	522	545	1.99e-72	232	99.8084	95.5963
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN654_c0_g1_i2.p1	30.515	485	522	519	2.12e-67	218	92.9119	93.4489
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN1689_c0_g2_i1.p1	30.769	468	522	475	3.81e-62	202	89.6552	98.5263
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN1689_c0_g1_i2.p1	29.434	530	522	519	5.47e-62	203	101.533	102.119
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN1689_c1_g1_i4.p1	28.782	476	522	518	3.87e-60	198	91.1877	91.8919
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN5199_c0_g1_i1.p1	28.190	525	522	526	5.22e-54	182	100.575	99.8099
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN5252_c0_g3_i1.p1	39.157	166	522	166	1.32e-40	135	31.8008	100
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN20280_c1_g1_i3.p1	30.435	184	522	186	8.66e-35	120	35.249	98.9247
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN12106_c1_g5_i1.p1	40.336	119	522	132	4.17e-31	108	22.7969	90.1515
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN20280_c0_g1_i1.p1	34.074	135	522	135	3.57e-30	106	25.8621	100
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN37939_c0_g1_i1.p1	33.929	168	522	167	7.09e-29	103	32.1839	100.599
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN9587_c0_g1_i1.p1	36.364	121	522	149	2.32e-23	87.8	23.1801	81.2081
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN38523_c0_g1_i1.p1	30.702	114	522	116	5.11e-21	80.1	21.8391	98.2759
TRINITY_DN18424_c0_g1_i1.p1	TRINITY_DN60107_c0_g1_i1.p1	29.897	97	522	102	1.07e-12	55.8	18.5824	95.098
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN20280_c1_g1_i3.p1	74.074	135	135	186	1.98e-75	214	100	72.5806
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN87_c1_g3_i5.p1	77.344	128	135	541	1.71e-71	215	94.8148	23.6599
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN39303_c0_g1_i5.p1	69.630	135	135	529	4.00e-68	206	100	25.5198
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN38523_c0_g1_i1.p1	71.552	116	135	116	6.20e-65	185	85.9259	100
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN5252_c0_g3_i1.p1	69.748	119	135	166	1.48e-61	178	88.1481	71.6867
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN9587_c0_g1_i1.p1	68.807	109	135	149	2.76e-51	152	80.7407	73.1544
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN2332_c0_g1_i2.p1	40.000	135	135	545	4.06e-34	115	100	24.7706
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN12106_c1_g5_i1.p1	66.197	71	135	132	7.69e-33	104	52.5926	53.7879
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN18424_c0_g1_i1.p1	34.074	135	135	522	1.07e-30	106	100	25.8621
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN11717_c0_g2_i2.p1	34.351	131	135	541	1.07e-29	103	97.037	24.2144
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN6816_c0_g1_i13.p1	34.328	134	135	519	2.21e-28	99.8	99.2593	25.8189
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN2328_c0_g1_i1.p1	39.200	125	135	528	2.88e-27	96.7	92.5926	23.6742
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN654_c0_g1_i2.p1	38.400	125	135	519	5.89e-27	95.9	92.5926	24.0848
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN243_c0_g1_i5.p1	33.333	135	135	518	1.37e-23	86.3	100	26.0618
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN5199_c0_g1_i1.p1	30.370	135	135	526	5.62e-23	84.3	100	25.6654
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN3269_c0_g1_i2.p1	32.353	136	135	523	5.73e-22	81.6	100.741	26.0038
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN17113_c0_g1_i16.p1	35.385	130	135	511	7.52e-22	81.3	96.2963	25.4403
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN1689_c1_g1_i4.p1	31.496	127	135	518	3.22e-21	79.3	94.0741	24.5174
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN1689_c0_g2_i1.p1	28.346	127	135	475	1.45e-17	68.9	94.0741	26.7368
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN1689_c0_g1_i2.p1	28.346	127	135	519	7.46e-17	67.0	94.0741	24.4701
TRINITY_DN20280_c0_g1_i1.p1	TRINITY_DN37939_c0_g1_i1.p1	34.667	75	135	167	1.85e-13	55.5	55.5556	44.9102
TRINITY_DN20280_c1_g1_i3.p1	TRINITY_DN87_c1_g3_i5.p1	74.194	186	186	541	5.77e-86	254	100	34.3808
TRINITY_DN20280_c1_g1_i3.p1	TRINITY_DN39303_c0_g1_i5.p1	65.143	175	186	529	2.08e-81	243	94.086	33.0813
TRINITY_DN20280_c1_g1_i3.p1	TRINITY_DN20280_c0_g1_i1.p1	74.074	135	186	135	2.73e-75	214	72.5806	100
TRINITY_DN20280_c1_g1_i3.p1	TRINITY_DN5252_c0_g3_i1.p1	75.573	131	186	166	7.01e-75	214	70.4301	78.9157
TRINITY_DN20280_c1_g1_i3.p1	TRINITY_DN38523_c0_g1_i1.p1	67.241	116	186	116	4.98e-62	180	62.3656	100
TRINITY_DN20280_c1_g1_i3.p1	TRINITY_DN9587_c0_g1_i1.p1	56.376	149	186	149	8.38e-56	165	80.1075	100
TRINITY_DN20280_c1_g1_i3.p1	TRINITY_DN12106_c1_g5_i1.p1	73.810	84	186	132	9.48e-44	134	45.1613	63.6364
TRINITY_DN20280_c1_g1_i3.p1	TRINITY_DN2332_c0_g1_i2.p1	39.752	161	186	545	1.78e-40	135	86.5591	29.5413
TRINITY_DN20280_c1_g1_i3.p1	TRINITY_DN6816_c0_g1_i13.p1	32.738	168	186	519	3.59e-36	123	90.3226	32.3699
TRINITY_DN20280_c1_g1_i3.p1	TRINITY_DN11717_c0_g2_i2.p1	31.818	176	186	541	1.04e-34	119	94.6237	32.5323
