TRINITY_DN13648_c0_g1_i12.p2	TRINITY_DN13648_c0_g1_i12	sp|D6WMZ8|ESTJ_TRICA	42.6	136	157	588	4	137	31	165	2.57e-28	112	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN13648_c0_g1_i4.p2	TRINITY_DN13648_c0_g1_i4	sp|Q95000|CHLE1_BRALA	59.2	71	128	357	35	105	65	131	2.05e-19	85.1	sp|Q95000|CHLE1_BRALA Cholinesterase 1 (Fragment) OS=Branchiostoma lanceolatum OX=7740 GN=CHE1 PE=3 SV=1
TRINITY_DN13892_c0_g1_i1.p1	TRINITY_DN13892_c0_g1_i1	sp|D6WMZ8|ESTJ_TRICA	39.7	174	214	588	51	214	29	201	1.18e-27	112	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN1397_c0_g1_i12.p1	TRINITY_DN1397_c0_g1_i12	sp|D6WMZ8|ESTJ_TRICA	33.6	509	567	588	31	527	36	535	1.63e-75	253	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN1554_c0_g1_i2.p1	TRINITY_DN1554_c0_g1_i2	sp|P12992|ESTJ_HELVI	30.3	522	570	564	59	546	35	546	4.05e-57	204	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN1561_c0_g1_i1.p1	TRINITY_DN1561_c0_g1_i1	sp|B2D0J5|EST6_APIME	40.4	550	559	557	5	548	9	555	3.93e-142	425	sp|B2D0J5|EST6_APIME Venom carboxylesterase-6 OS=Apis mellifera OX=7460 PE=2 SV=1
TRINITY_DN1561_c0_g1_i3.p1	TRINITY_DN1561_c0_g1_i3	sp|D6WMZ8|ESTJ_TRICA	25.0	164	164	588	5	152	420	583	1.82e-06	50.1	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN1561_c0_g1_i4.p1	TRINITY_DN1561_c0_g1_i4	sp|B2D0J5|EST6_APIME	40.4	550	559	557	5	548	9	555	1.96e-142	426	sp|B2D0J5|EST6_APIME Venom carboxylesterase-6 OS=Apis mellifera OX=7460 PE=2 SV=1
TRINITY_DN1561_c0_g1_i5.p1	TRINITY_DN1561_c0_g1_i5	sp|B2D0J5|EST6_APIME	41.9	446	448	557	5	445	9	453	4.13e-119	362	sp|B2D0J5|EST6_APIME Venom carboxylesterase-6 OS=Apis mellifera OX=7460 PE=2 SV=1
TRINITY_DN1561_c0_g1_i7.p1	TRINITY_DN1561_c0_g1_i7	sp|B2D0J5|EST6_APIME	40.0	550	559	557	5	548	9	555	2.00e-139	418	sp|B2D0J5|EST6_APIME Venom carboxylesterase-6 OS=Apis mellifera OX=7460 PE=2 SV=1
TRINITY_DN1674_c1_g1_i3.p1	TRINITY_DN1674_c1_g1_i3	sp|D6WMZ8|ESTJ_TRICA	32.4	506	552	588	29	491	29	523	6.01e-57	203	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN1674_c1_g1_i4.p1	TRINITY_DN1674_c1_g1_i4	sp|D6WMZ8|ESTJ_TRICA	32.3	507	550	588	29	490	29	523	1.04e-53	194	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN1674_c1_g1_i7.p1	TRINITY_DN1674_c1_g1_i7	sp|D6WMZ8|ESTJ_TRICA	32.8	503	552	588	29	491	29	523	2.22e-56	202	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN1727_c0_g2_i1.p1	TRINITY_DN1727_c0_g2_i1	sp|D6WMZ8|ESTJ_TRICA	32.2	541	543	588	4	521	31	555	2.52e-74	249	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN1727_c0_g2_i2.p1	TRINITY_DN1727_c0_g2_i2	sp|D6WMZ8|ESTJ_TRICA	32.2	541	543	588	4	521	31	555	2.52e-74	249	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN1740_c0_g3_i1.p1	TRINITY_DN1740_c0_g3_i1	sp|P12992|ESTJ_HELVI	32.9	504	539	564	27	500	32	524	3.74e-64	222	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN1740_c0_g3_i3.p1	TRINITY_DN1740_c0_g3_i3	sp|P12992|ESTJ_HELVI	34.3	402	427	564	1	388	134	524	1.03e-56	199	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN1750_c0_g1_i1.p1	TRINITY_DN1750_c0_g1_i1	sp|Q8R0W5|EST4A_MOUSE	28.0	515	694	563	73	565	58	520	1.60e-33	139	sp|Q8R0W5|EST4A_MOUSE Carboxylesterase 4A OS=Mus musculus OX=10090 GN=Ces4a PE=2 SV=2
TRINITY_DN20443_c0_g1_i1.p1	TRINITY_DN20443_c0_g1_i1	sp|A0A443HK52|VDTD1_BYSSP	26.5	170	199	583	1	143	214	381	3.26e-10	62.0	sp|A0A443HK52|VDTD1_BYSSP Inactive carboxylesterase-like protein VdtD OS=Byssochlamys spectabilis OX=264951 GN=VdtD PE=3 SV=1
TRINITY_DN2272_c0_g3_i2.p1	TRINITY_DN2272_c0_g3_i2	sp|D6WMZ8|ESTJ_TRICA	51.3	152	165	588	15	165	51	202	1.97e-44	157	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN22_c1_g1_i1.p1	TRINITY_DN22_c1_g1_i1	sp|D6WMZ8|ESTJ_TRICA	34.2	412	435	588	2	385	123	524	3.79e-56	198	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN22_c1_g1_i12.p1	TRINITY_DN22_c1_g1_i12	sp|D6WMZ8|ESTJ_TRICA	34.2	474	494	588	1	444	67	524	6.98e-67	228	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN22_c1_g1_i13.p1	TRINITY_DN22_c1_g1_i13	sp|D6WMZ8|ESTJ_TRICA	34.2	412	435	588	2	385	123	524	3.79e-56	198	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN22_c1_g1_i18.p1	TRINITY_DN22_c1_g1_i18	sp|D6WMZ8|ESTJ_TRICA	34.2	412	435	588	2	385	123	524	3.79e-56	198	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN22_c1_g1_i22.p1	TRINITY_DN22_c1_g1_i22	sp|D6WMZ8|ESTJ_TRICA	34.2	412	435	588	2	385	123	524	3.79e-56	198	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN22_c1_g1_i3.p1	TRINITY_DN22_c1_g1_i3	sp|D6WMZ8|ESTJ_TRICA	34.2	412	435	588	2	385	123	524	3.79e-56	198	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN22_c2_g1_i1.p1	TRINITY_DN22_c2_g1_i1	sp|D6WMZ8|ESTJ_TRICA	30.8	565	557	588	11	533	30	575	1.32e-60	213	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN2312_c0_g1_i1.p1	TRINITY_DN2312_c0_g1_i1	sp|D6WMZ8|ESTJ_TRICA	34.8	511	533	588	16	505	42	544	8.02e-79	261	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN2312_c0_g1_i11.p1	TRINITY_DN2312_c0_g1_i11	sp|D6WMZ8|ESTJ_TRICA	34.1	504	536	588	25	508	51	544	5.21e-76	254	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN2312_c0_g1_i11.p2	TRINITY_DN2312_c0_g1_i11	sp|P12992|ESTJ_HELVI	38.6	352	362	564	24	362	48	391	5.10e-73	239	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN2312_c0_g1_i12.p1	TRINITY_DN2312_c0_g1_i12	sp|D6WMZ8|ESTJ_TRICA	34.1	504	536	588	25	508	51	544	5.21e-76	254	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN2312_c0_g1_i12.p2	TRINITY_DN2312_c0_g1_i12	sp|P12992|ESTJ_HELVI	38.9	352	362	564	24	362	48	391	5.10e-73	239	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN2312_c0_g1_i14.p1	TRINITY_DN2312_c0_g1_i14	sp|D6WMZ8|ESTJ_TRICA	33.7	513	533	588	16	505	42	544	1.66e-77	258	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN2312_c0_g1_i16.p1	TRINITY_DN2312_c0_g1_i16	sp|D6WMZ8|ESTJ_TRICA	33.7	514	533	588	15	505	41	544	3.26e-77	257	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN2312_c0_g1_i2.p1	TRINITY_DN2312_c0_g1_i2	sp|D6WMZ8|ESTJ_TRICA	34.9	502	536	588	25	508	51	544	9.19e-78	258	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN2312_c0_g1_i3.p1	TRINITY_DN2312_c0_g1_i3	sp|D6WMZ8|ESTJ_TRICA	52.6	196	212	588	16	210	42	237	6.46e-61	202	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN2312_c0_g1_i5.p1	TRINITY_DN2312_c0_g1_i5	sp|D6WMZ8|ESTJ_TRICA	52.3	197	212	588	15	210	41	237	1.78e-60	201	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN2312_c0_g1_i7.p1	TRINITY_DN2312_c0_g1_i7	sp|D6WMZ8|ESTJ_TRICA	34.1	504	536	588	25	508	51	544	5.21e-76	254	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN2312_c0_g1_i7.p2	TRINITY_DN2312_c0_g1_i7	sp|P12992|ESTJ_HELVI	38.9	352	362	564	24	362	48	391	1.31e-73	241	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN2312_c0_g1_i9.p1	TRINITY_DN2312_c0_g1_i9	sp|D6WMZ8|ESTJ_TRICA	34.1	504	536	588	25	508	51	544	5.21e-76	254	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN2312_c0_g1_i9.p2	TRINITY_DN2312_c0_g1_i9	sp|P12992|ESTJ_HELVI	38.9	352	362	564	24	362	48	391	5.10e-73	239	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN235_c0_g1_i2.p1	TRINITY_DN235_c0_g1_i2	sp|P12992|ESTJ_HELVI	38.9	244	253	564	6	237	11	253	1.13e-44	160	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN235_c0_g1_i5.p1	TRINITY_DN235_c0_g1_i5	sp|P12992|ESTJ_HELVI	38.9	244	253	564	6	237	11	253	5.85e-45	161	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN25123_c0_g1_i1.p1	TRINITY_DN25123_c0_g1_i1	sp|D6WMZ8|ESTJ_TRICA	30.6	360	427	588	26	361	34	376	7.29e-40	153	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN256_c0_g1_i8.p1	TRINITY_DN256_c0_g1_i8	sp|D6WMZ8|ESTJ_TRICA	29.2	530	642	588	37	537	29	544	1.20e-54	199	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN28070_c0_g1_i1.p1	TRINITY_DN28070_c0_g1_i1	sp|Q86GC8|ACES_CULPI	28.6	126	139	702	3	123	538	656	1.57e-07	52.4	sp|Q86GC8|ACES_CULPI Acetylcholinesterase OS=Culex pipiens OX=7175 GN=ACHE1 PE=2 SV=2
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN3016_c0_g1_i1	sp|D6WMZ8|ESTJ_TRICA	31.6	525	601	588	39	543	29	534	4.74e-65	226	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN3016_c0_g1_i10.p1	TRINITY_DN3016_c0_g1_i10	sp|D6WMZ8|ESTJ_TRICA	31.6	525	601	588	39	543	29	534	4.74e-65	226	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN3016_c0_g1_i3.p1	TRINITY_DN3016_c0_g1_i3	sp|D6WMZ8|ESTJ_TRICA	31.6	525	601	588	39	543	29	534	2.45e-65	227	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN3016_c0_g1_i9.p1	TRINITY_DN3016_c0_g1_i9	sp|D6WMZ8|ESTJ_TRICA	31.6	525	601	588	39	543	29	534	6.59e-65	226	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN307_c1_g1_i2.p1	TRINITY_DN307_c1_g1_i2	sp|P12992|ESTJ_HELVI	40.1	192	207	564	26	207	32	221	2.35e-38	142	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN3199_c0_g1_i1.p1	TRINITY_DN3199_c0_g1_i1	sp|D6WMZ8|ESTJ_TRICA	34.6	532	589	588	48	556	18	536	6.12e-86	281	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN3199_c0_g2_i2.p1	TRINITY_DN3199_c0_g2_i2	sp|D6WMZ8|ESTJ_TRICA	36.9	501	580	588	43	524	25	523	1.06e-93	301	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN3199_c0_g2_i3.p1	TRINITY_DN3199_c0_g2_i3	sp|D6WMZ8|ESTJ_TRICA	36.9	501	580	588	43	524	25	523	1.06e-93	301	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN3238_c0_g1_i2.p1	TRINITY_DN3238_c0_g1_i2	sp|D6WMZ8|ESTJ_TRICA	28.1	442	762	588	290	690	101	536	1.30e-29	128	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN3238_c0_g1_i3.p1	TRINITY_DN3238_c0_g1_i3	sp|D6WMZ8|ESTJ_TRICA	28.1	442	661	588	189	589	101	536	8.32e-30	128	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN3238_c0_g1_i6.p1	TRINITY_DN3238_c0_g1_i6	sp|D6WMZ8|ESTJ_TRICA	28.1	442	643	588	171	571	101	536	7.47e-30	128	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN333_c0_g1_i13.p1	TRINITY_DN333_c0_g1_i13	sp|D6WMZ8|ESTJ_TRICA	33.1	519	545	588	2	503	40	545	5.03e-81	267	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN333_c0_g1_i4.p1	TRINITY_DN333_c0_g1_i4	sp|D6WMZ8|ESTJ_TRICA	32.5	523	555	588	9	513	36	545	2.68e-79	263	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN44102_c0_g1_i1.p1	TRINITY_DN44102_c0_g1_i1	sp|Q86GC8|ACES_CULPI	70.8	106	106	702	1	106	328	433	1.61e-47	164	sp|Q86GC8|ACES_CULPI Acetylcholinesterase OS=Culex pipiens OX=7175 GN=ACHE1 PE=2 SV=2
TRINITY_DN44969_c0_g1_i1.p1	TRINITY_DN44969_c0_g1_i1	sp|Q27677|ACES_LEPDE	70.9	571	582	629	1	568	45	612	0.0	881	sp|Q27677|ACES_LEPDE Acetylcholinesterase OS=Leptinotarsa decemlineata OX=7539 PE=2 SV=1
TRINITY_DN4749_c0_g1_i1.p1	TRINITY_DN4749_c0_g1_i1	sp|D6WMZ8|ESTJ_TRICA	38.0	508	592	588	57	542	29	529	4.69e-100	318	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN5029_c0_g1_i1	sp|P12992|ESTJ_HELVI	63.8	588	592	564	6	590	1	563	8.40e-259	723	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN5029_c0_g1_i4.p1	TRINITY_DN5029_c0_g1_i4	sp|P12992|ESTJ_HELVI	63.6	588	592	564	6	590	1	563	2.40e-258	722	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN5285_c0_g1_i1	sp|D6WMZ8|ESTJ_TRICA	28.7	582	632	588	72	608	30	575	5.29e-55	200	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN552_c0_g1_i15	sp|Q5XG92|EST4A_HUMAN	30.6	392	394	561	1	378	171	551	1.33e-35	140	sp|Q5XG92|EST4A_HUMAN Carboxylesterase 4A OS=Homo sapiens OX=9606 GN=CES4A PE=1 SV=2
TRINITY_DN552_c0_g1_i19.p1	TRINITY_DN552_c0_g1_i19	sp|Q5XG92|EST4A_HUMAN	30.6	392	394	561	1	378	171	551	1.33e-35	140	sp|Q5XG92|EST4A_HUMAN Carboxylesterase 4A OS=Homo sapiens OX=9606 GN=CES4A PE=1 SV=2
TRINITY_DN552_c0_g1_i22.p1	TRINITY_DN552_c0_g1_i22	sp|Q5XG92|EST4A_HUMAN	30.6	392	394	561	1	378	171	551	1.33e-35	140	sp|Q5XG92|EST4A_HUMAN Carboxylesterase 4A OS=Homo sapiens OX=9606 GN=CES4A PE=1 SV=2
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN58976_c0_g1_i1	sp|P12992|ESTJ_HELVI	46.5	565	583	564	14	574	5	557	2.28e-171	501	sp|P12992|ESTJ_HELVI Juvenile hormone esterase OS=Heliothis virescens OX=7102 PE=1 SV=2
TRINITY_DN604_c0_g1_i1.p1	TRINITY_DN604_c0_g1_i1	sp|Q03311|CHLE_MOUSE	30.1	562	547	603	30	538	32	555	4.43e-52	190	sp|Q03311|CHLE_MOUSE Cholinesterase OS=Mus musculus OX=10090 GN=Bche PE=1 SV=2
TRINITY_DN604_c2_g3_i1.p1	TRINITY_DN604_c2_g3_i1	sp|D6WMZ8|ESTJ_TRICA	40.9	164	233	588	76	233	51	213	2.27e-31	124	sp|D6WMZ8|ESTJ_TRICA Juvenile hormone esterase OS=Tribolium castaneum OX=7070 GN=Tcjhe PE=1 SV=2
